NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR,VALORES,DATA_REFERENCIA,CUSTO_MEDIA_MOVEL,CUSTO_DEEPAR
102350990,2020-10-31,29,29,-9999999999,4550,2021-07-20,131950,0
102350990,2020-11-30,24,30,-9999999999,4550,2021-07-20,136500,0
102350990,2020-12-31,32,25,-9999999999,4550,2021-07-20,113750,0
102350990,2021-01-31,28,28,-9999999999,4550,2021-07-20,127400,0
102350990,2021-02-28,5,28,-9999999999,4550,2021-07-20,127400,0
102350990,2021-03-31,35,21,-9999999999,4550,2021-07-20,95550,0
102350990,2021-04-30,50,22,-9999999999,4550,2021-07-20,100100,0
102350990,2021-05-31,4,30,-9999999999,4550,2021-07-20,136500,0
102350990,2021-06-30,33,29,-9999999999,4550,2021-07-20,131950,0
102350990,2021-07-31,4,29,-9999999999,4550,2021-07-20,131950,0
102350990,2021-08-31,45,13,-9999999999,4550,2021-07-20,59150,0
102350990,2021-09-30,37,27,-9999999999,4550,2021-07-20,122850,0
102350990,2021-10-31,28,28,-9999999999,4550,2021-07-20,127400,0
102350990,2021-11-30,15,36,15,4550,2021-07-20,163800,68250
102350990,2021-12-31,2,26,17,4550,2021-07-20,118300,77350
102350990,2022-01-31,39,15,20,4550,2021-07-20,68250,91000
102351042,2020-02-29,15,-9999999999,-9999999999,440,2021-11-29,0,0
102351042,2020-03-31,8,-9999999999,-9999999999,440,2021-11-29,0,0
102351042,2020-04-30,32,-9999999999,-9999999999,440,2021-11-29,0,0
102351042,2020-05-31,1,18,-9999999999,440,2021-11-29,7920,0
102351042,2020-06-30,10,13,-9999999999,440,2021-11-29,5720,0
102351042,2020-07-31,0,14,-9999999999,440,2021-11-29,6160,0
102351042,2020-08-31,61,3,-9999999999,440,2021-11-29,1320,0
102351042,2020-09-30,17,23,-9999999999,440,2021-11-29,10120,0
102351042,2020-10-31,30,26,-9999999999,440,2021-11-29,11440,0
102351042,2020-11-30,4,36,-9999999999,440,2021-11-29,15840,0
102351042,2020-12-31,6,17,-9999999999,440,2021-11-29,7480,0
102351042,2021-01-31,34,13,-9999999999,440,2021-11-29,5720,0
102351042,2021-02-28,5,14,-9999999999,440,2021-11-29,6160,0
102351042,2021-03-31,19,15,-9999999999,440,2021-11-29,6600,0
102351042,2021-04-30,4,19,-9999999999,440,2021-11-29,8360,0
102351042,2021-05-31,13,9,-9999999999,440,2021-11-29,3960,0
102351042,2021-06-30,22,12,-9999999999,440,2021-11-29,5280,0
102351042,2021-07-31,22,13,-9999999999,440,2021-11-29,5720,0
102351042,2021-08-31,15,19,-9999999999,440,2021-11-29,8360,0
102351042,2021-09-30,58,19,-9999999999,440,2021-11-29,8360,0
102351042,2021-10-31,35,31,-9999999999,440,2021-11-29,13640,0
102351042,2021-11-30,1,36,18,440,2021-11-29,15840,7920
102351042,2021-12-31,69,31,19,440,2021-11-29,13640,8360
102351042,2022-01-31,1,35,17,440,2021-11-29,15400,7480
102351055,2020-02-29,3,-9999999999,-9999999999,2242,2021-08-14,0,0
102351055,2020-03-31,10,-9999999999,-9999999999,2242,2021-08-14,0,0
102351055,2020-04-30,2,-9999999999,-9999999999,2242,2021-08-14,0,0
102351055,2020-05-31,7,5,-9999999999,2242,2021-08-14,11210,0
102351055,2020-06-30,10,6,-9999999999,2242,2021-08-14,13452,0
102351055,2020-07-31,2,6,-9999999999,2242,2021-08-14,13452,0
102351055,2020-08-31,56,6,-9999999999,2242,2021-08-14,13452,0
102351055,2020-09-30,31,22,-9999999999,2242,2021-08-14,49324,0
102351055,2020-10-31,5,29,-9999999999,2242,2021-08-14,65018,0
102351055,2020-11-30,28,30,-9999999999,2242,2021-08-14,67260,0
102351055,2020-12-31,4,21,-9999999999,2242,2021-08-14,47082,0
102351055,2021-01-31,36,12,-9999999999,2242,2021-08-14,26904,0
102351055,2021-02-28,0,22,-9999999999,2242,2021-08-14,49324,0
102351055,2021-03-31,19,13,-9999999999,2242,2021-08-14,29146,0
102351055,2021-04-30,5,18,-9999999999,2242,2021-08-14,40356,0
102351055,2021-05-31,24,8,-9999999999,2242,2021-08-14,17936,0
102351055,2021-06-30,9,16,-9999999999,2242,2021-08-14,35872,0
102351055,2021-07-31,30,12,-9999999999,2242,2021-08-14,26904,0
102351055,2021-08-31,44,21,-9999999999,2242,2021-08-14,47082,0
102351055,2021-09-30,18,27,-9999999999,2242,2021-08-14,60534,0
102351055,2021-10-31,5,30,-9999999999,2242,2021-08-14,67260,0
102351055,2021-11-30,56,22,12,2242,2021-08-14,49324,26904
102351055,2021-12-31,5,26,14,2242,2021-08-14,58292,31388
102351055,2022-01-31,63,22,8,2242,2021-08-14,49324,17936
102351116,2020-02-29,12,-9999999999,-9999999999,4815,2021-11-13,0,0
102351116,2020-03-31,39,-9999999999,-9999999999,4815,2021-11-13,0,0
102351116,2020-04-30,16,-9999999999,-9999999999,4815,2021-11-13,0,0
102351116,2020-05-31,25,22,-9999999999,4815,2021-11-13,105930,0
102351116,2020-06-30,14,26,-9999999999,4815,2021-11-13,125190,0
102351116,2020-07-31,10,18,-9999999999,4815,2021-11-13,86670,0
102351116,2020-08-31,15,16,-9999999999,4815,2021-11-13,77040,0
102351116,2020-09-30,35,13,-9999999999,4815,2021-11-13,62595,0
102351116,2020-10-31,22,20,-9999999999,4815,2021-11-13,96300,0
102351116,2020-11-30,21,24,-9999999999,4815,2021-11-13,115560,0
102351116,2020-12-31,66,26,-9999999999,4815,2021-11-13,125190,0
102351116,2021-01-31,10,36,-9999999999,4815,2021-11-13,173340,0
102351116,2021-02-28,22,32,-9999999999,4815,2021-11-13,154080,0
102351116,2021-03-31,0,32,-9999999999,4815,2021-11-13,154080,0
102351116,2021-04-30,55,10,-9999999999,4815,2021-11-13,48150,0
102351116,2021-05-31,5,25,-9999999999,4815,2021-11-13,120375,0
102351116,2021-06-30,41,20,-9999999999,4815,2021-11-13,96300,0
102351116,2021-07-31,2,33,-9999999999,4815,2021-11-13,158895,0
102351116,2021-08-31,26,16,-9999999999,4815,2021-11-13,77040,0
102351116,2021-09-30,13,23,-9999999999,4815,2021-11-13,110745,0
102351116,2021-10-31,38,13,-9999999999,4815,2021-11-13,62595,0
102351116,2021-11-30,47,25,20,4815,2021-11-13,120375,96300
102351116,2021-12-31,34,32,15,4815,2021-11-13,154080,72225
102351116,2022-01-31,23,39,20,4815,2021-11-13,187785,96300
102351124,2020-02-29,11,-9999999999,-9999999999,3490,2021-10-01,0,0
102351124,2020-03-31,7,-9999999999,-9999999999,3490,2021-10-01,0,0
102351124,2020-04-30,25,-9999999999,-9999999999,3490,2021-10-01,0,0
102351124,2020-05-31,29,14,-9999999999,3490,2021-10-01,48860,0
102351124,2020-06-30,26,20,-9999999999,3490,2021-10-01,69800,0
102351124,2020-07-31,0,26,-9999999999,3490,2021-10-01,90740,0
102351124,2020-08-31,19,18,-9999999999,3490,2021-10-01,62820,0
102351124,2020-09-30,17,15,-9999999999,3490,2021-10-01,52350,0
102351124,2020-10-31,2,12,-9999999999,3490,2021-10-01,41880,0
102351124,2020-11-30,1,12,-9999999999,3490,2021-10-01,41880,0
102351124,2020-12-31,36,6,-9999999999,3490,2021-10-01,20940,0
102351124,2021-01-31,41,13,-9999999999,3490,2021-10-01,45370,0
102351124,2021-02-28,9,26,-9999999999,3490,2021-10-01,90740,0
102351124,2021-03-31,9,28,-9999999999,3490,2021-10-01,97720,0
102351124,2021-04-30,17,19,-9999999999,3490,2021-10-01,66310,0
102351124,2021-05-31,39,11,-9999999999,3490,2021-10-01,38390,0
102351124,2021-06-30,45,21,-9999999999,3490,2021-10-01,73290,0
102351124,2021-07-31,69,33,-9999999999,3490,2021-10-01,115170,0
102351124,2021-08-31,30,51,-9999999999,3490,2021-10-01,177990,0
102351124,2021-09-30,11,48,-9999999999,3490,2021-10-01,167520,0
102351124,2021-10-31,5,36,-9999999999,3490,2021-10-01,125640,0
102351124,2021-11-30,42,15,13,3490,2021-10-01,52350,45370
102351124,2021-12-31,22,19,13,3490,2021-10-01,66310,45370
102351124,2022-01-31,24,23,12,3490,2021-10-01,80270,41880
102351149,2020-02-29,17,-9999999999,-9999999999,4140,2021-09-13,0,0
102351149,2020-03-31,28,-9999999999,-9999999999,4140,2021-09-13,0,0
102351149,2020-04-30,43,-9999999999,-9999999999,4140,2021-09-13,0,0
102351149,2020-05-31,12,29,-9999999999,4140,2021-09-13,120060,0
102351149,2020-06-30,4,27,-9999999999,4140,2021-09-13,111780,0
102351149,2020-07-31,5,19,-9999999999,4140,2021-09-13,78660,0
102351149,2020-08-31,45,7,-9999999999,4140,2021-09-13,28980,0
102351149,2020-09-30,9,18,-9999999999,4140,2021-09-13,74520,0
102351149,2020-10-31,1,19,-9999999999,4140,2021-09-13,78660,0
102351149,2020-11-30,8,18,-9999999999,4140,2021-09-13,74520,0
102351149,2020-12-31,75,6,-9999999999,4140,2021-09-13,24840,0
102351149,2021-01-31,59,28,-9999999999,4140,2021-09-13,115920,0
102351149,2021-02-28,19,47,-9999999999,4140,2021-09-13,194580,0
102351149,2021-03-31,11,51,-9999999999,4140,2021-09-13,211140,0
102351149,2021-04-30,4,29,-9999999999,4140,2021-09-13,120060,0
102351149,2021-05-31,7,11,-9999999999,4140,2021-09-13,45540,0
102351149,2021-06-30,5,7,-9999999999,4140,2021-09-13,28980,0
102351149,2021-07-31,11,5,-9999999999,4140,2021-09-13,20700,0
102351149,2021-08-31,19,7,-9999999999,4140,2021-09-13,28980,0
102351149,2021-09-30,11,11,-9999999999,4140,2021-09-13,45540,0
102351149,2021-10-31,25,13,-9999999999,4140,2021-09-13,53820,0
102351149,2021-11-30,9,18,18,4140,2021-09-13,74520,74520
102351149,2021-12-31,10,15,20,4140,2021-09-13,62100,82800
102351149,2022-01-31,62,14,19,4140,2021-09-13,57960,78660
102351164,2020-02-29,55,-9999999999,-9999999999,1277,2021-09-19,0,0
102351164,2020-03-31,24,-9999999999,-9999999999,1277,2021-09-19,0,0
102351164,2020-04-30,0,-9999999999,-9999999999,1277,2021-09-19,0,0
102351164,2020-05-31,58,26,-9999999999,1277,2021-09-19,33202,0
102351164,2020-06-30,4,27,-9999999999,1277,2021-09-19,34479,0
102351164,2020-07-31,9,20,-9999999999,1277,2021-09-19,25540,0
102351164,2020-08-31,37,23,-9999999999,1277,2021-09-19,29371,0
102351164,2020-09-30,17,16,-9999999999,1277,2021-09-19,20432,0
102351164,2020-10-31,14,21,-9999999999,1277,2021-09-19,26817,0
102351164,2020-11-30,26,22,-9999999999,1277,2021-09-19,28094,0
102351164,2020-12-31,29,19,-9999999999,1277,2021-09-19,24263,0
102351164,2021-01-31,2,23,-9999999999,1277,2021-09-19,29371,0
102351164,2021-02-28,24,19,-9999999999,1277,2021-09-19,24263,0
102351164,2021-03-31,24,18,-9999999999,1277,2021-09-19,22986,0
102351164,2021-04-30,14,16,-9999999999,1277,2021-09-19,20432,0
102351164,2021-05-31,51,20,-9999999999,1277,2021-09-19,25540,0
102351164,2021-06-30,11,29,-9999999999,1277,2021-09-19,37033,0
102351164,2021-07-31,11,25,-9999999999,1277,2021-09-19,31925,0
102351164,2021-08-31,12,24,-9999999999,1277,2021-09-19,30648,0
102351164,2021-09-30,42,11,-9999999999,1277,2021-09-19,14047,0
102351164,2021-10-31,25,21,-9999999999,1277,2021-09-19,26817,0
102351164,2021-11-30,8,26,21,1277,2021-09-19,33202,26817
102351164,2021-12-31,6,25,21,1277,2021-09-19,31925,26817
102351164,2022-01-31,16,13,23,1277,2021-09-19,16601,29371
102351198,2020-02-29,61,-9999999999,-9999999999,1408,2021-09-30,0,0
102351198,2020-03-31,42,-9999999999,-9999999999,1408,2021-09-30,0,0
102351198,2020-04-30,36,-9999999999,-9999999999,1408,2021-09-30,0,0
102351198,2020-05-31,44,46,-9999999999,1408,2021-09-30,64768,0
102351198,2020-06-30,29,40,-9999999999,1408,2021-09-30,56320,0
102351198,2020-07-31,1,36,-9999999999,1408,2021-09-30,50688,0
102351198,2020-08-31,26,24,-9999999999,1408,2021-09-30,33792,0
102351198,2020-09-30,24,18,-9999999999,1408,2021-09-30,25344,0
102351198,2020-10-31,12,17,-9999999999,1408,2021-09-30,23936,0
102351198,2020-11-30,15,20,-9999999999,1408,2021-09-30,28160,0
102351198,2020-12-31,3,17,-9999999999,1408,2021-09-30,23936,0
102351198,2021-01-31,17,10,-9999999999,1408,2021-09-30,14080,0
102351198,2021-02-28,33,11,-9999999999,1408,2021-09-30,15488,0
102351198,2021-03-31,29,17,-9999999999,1408,2021-09-30,23936,0
102351198,2021-04-30,11,26,-9999999999,1408,2021-09-30,36608,0
102351198,2021-05-31,20,24,-9999999999,1408,2021-09-30,33792,0
102351198,2021-06-30,45,20,-9999999999,1408,2021-09-30,28160,0
102351198,2021-07-31,1,25,-9999999999,1408,2021-09-30,35200,0
102351198,2021-08-31,15,22,-9999999999,1408,2021-09-30,30976,0
102351198,2021-09-30,9,20,-9999999999,1408,2021-09-30,28160,0
102351198,2021-10-31,19,8,-9999999999,1408,2021-09-30,11264,0
102351198,2021-11-30,21,14,22,1408,2021-09-30,19712,30976
102351198,2021-12-31,10,16,25,1408,2021-09-30,22528,35200
102351198,2022-01-31,7,16,32,1408,2021-09-30,22528,45056
102351212,2020-02-29,17,-9999999999,-9999999999,4467,2021-08-25,0,0
102351212,2020-03-31,21,-9999999999,-9999999999,4467,2021-08-25,0,0
102351212,2020-04-30,2,-9999999999,-9999999999,4467,2021-08-25,0,0
102351212,2020-05-31,6,13,-9999999999,4467,2021-08-25,58071,0
102351212,2020-06-30,31,9,-9999999999,4467,2021-08-25,40203,0
102351212,2020-07-31,42,13,-9999999999,4467,2021-08-25,58071,0
102351212,2020-08-31,13,26,-9999999999,4467,2021-08-25,116142,0
102351212,2020-09-30,4,28,-9999999999,4467,2021-08-25,125076,0
102351212,2020-10-31,9,19,-9999999999,4467,2021-08-25,84873,0
102351212,2020-11-30,21,8,-9999999999,4467,2021-08-25,35736,0
102351212,2020-12-31,24,11,-9999999999,4467,2021-08-25,49137,0
102351212,2021-01-31,6,18,-9999999999,4467,2021-08-25,80406,0
102351212,2021-02-28,13,17,-9999999999,4467,2021-08-25,75939,0
102351212,2021-03-31,2,14,-9999999999,4467,2021-08-25,62538,0
102351212,2021-04-30,7,7,-9999999999,4467,2021-08-25,31269,0
102351212,2021-05-31,6,7,-9999999999,4467,2021-08-25,31269,0
102351212,2021-06-30,21,5,-9999999999,4467,2021-08-25,22335,0
102351212,2021-07-31,40,11,-9999999999,4467,2021-08-25,49137,0
102351212,2021-08-31,36,22,-9999999999,4467,2021-08-25,98274,0
102351212,2021-09-30,4,32,-9999999999,4467,2021-08-25,142944,0
102351212,2021-10-31,11,26,-9999999999,4467,2021-08-25,116142,0
102351212,2021-11-30,36,17,13,4467,2021-08-25,75939,58071
102351212,2021-12-31,29,17,11,4467,2021-08-25,75939,49137
102351212,2022-01-31,36,25,15,4467,2021-08-25,111675,67005
102351237,2020-02-29,36,-9999999999,-9999999999,4887,2021-11-29,0,0
102351237,2020-03-31,3,-9999999999,-9999999999,4887,2021-11-29,0,0
102351237,2020-04-30,1,-9999999999,-9999999999,4887,2021-11-29,0,0
102351237,2020-05-31,11,13,-9999999999,4887,2021-11-29,63531,0
102351237,2020-06-30,17,5,-9999999999,4887,2021-11-29,24435,0
102351237,2020-07-31,19,9,-9999999999,4887,2021-11-29,43983,0
102351237,2020-08-31,1,15,-9999999999,4887,2021-11-29,73305,0
102351237,2020-09-30,29,12,-9999999999,4887,2021-11-29,58644,0
102351237,2020-10-31,19,16,-9999999999,4887,2021-11-29,78192,0
102351237,2020-11-30,5,16,-9999999999,4887,2021-11-29,78192,0
102351237,2020-12-31,36,17,-9999999999,4887,2021-11-29,83079,0
102351237,2021-01-31,17,20,-9999999999,4887,2021-11-29,97740,0
102351237,2021-02-28,31,19,-9999999999,4887,2021-11-29,92853,0
102351237,2021-03-31,2,28,-9999999999,4887,2021-11-29,136836,0
102351237,2021-04-30,22,16,-9999999999,4887,2021-11-29,78192,0
102351237,2021-05-31,18,18,-9999999999,4887,2021-11-29,87966,0
102351237,2021-06-30,34,14,-9999999999,4887,2021-11-29,68418,0
102351237,2021-07-31,19,24,-9999999999,4887,2021-11-29,117288,0
102351237,2021-08-31,39,23,-9999999999,4887,2021-11-29,112401,0
102351237,2021-09-30,20,30,-9999999999,4887,2021-11-29,146610,0
102351237,2021-10-31,43,26,-9999999999,4887,2021-11-29,127062,0
102351237,2021-11-30,6,34,24,4887,2021-11-29,166158,117288
102351237,2021-12-31,55,23,21,4887,2021-11-29,112401,102627
102351237,2022-01-31,3,34,17,4887,2021-11-29,166158,83079
102351258,2020-02-29,18,-9999999999,-9999999999,377,2021-10-17,0,0
102351258,2020-03-31,7,-9999999999,-9999999999,377,2021-10-17,0,0
102351258,2020-04-30,7,-9999999999,-9999999999,377,2021-10-17,0,0
102351258,2020-05-31,32,10,-9999999999,377,2021-10-17,3770,0
102351258,2020-06-30,34,15,-9999999999,377,2021-10-17,5655,0
102351258,2020-07-31,42,24,-9999999999,377,2021-10-17,9048,0
102351258,2020-08-31,1,36,-9999999999,377,2021-10-17,13572,0
102351258,2020-09-30,15,25,-9999999999,377,2021-10-17,9425,0
102351258,2020-10-31,6,19,-9999999999,377,2021-10-17,7163,0
102351258,2020-11-30,3,7,-9999999999,377,2021-10-17,2639,0
102351258,2020-12-31,11,8,-9999999999,377,2021-10-17,3016,0
102351258,2021-01-31,31,6,-9999999999,377,2021-10-17,2262,0
102351258,2021-02-28,9,15,-9999999999,377,2021-10-17,5655,0
102351258,2021-03-31,15,17,-9999999999,377,2021-10-17,6409,0
102351258,2021-04-30,7,18,-9999999999,377,2021-10-17,6786,0
102351258,2021-05-31,19,10,-9999999999,377,2021-10-17,3770,0
102351258,2021-06-30,27,13,-9999999999,377,2021-10-17,4901,0
102351258,2021-07-31,3,17,-9999999999,377,2021-10-17,6409,0
102351258,2021-08-31,5,16,-9999999999,377,2021-10-17,6032,0
102351258,2021-09-30,3,11,-9999999999,377,2021-10-17,4147,0
102351258,2021-10-31,11,3,-9999999999,377,2021-10-17,1131,0
102351258,2021-11-30,5,6,16,377,2021-10-17,2262,6032
102351258,2021-12-31,2,6,16,377,2021-10-17,2262,6032
102351258,2022-01-31,41,6,15,377,2021-10-17,2262,5655
102351269,2020-02-29,0,-9999999999,-9999999999,1328,2021-07-08,0,0
102351269,2020-03-31,5,-9999999999,-9999999999,1328,2021-07-08,0,0
102351269,2020-04-30,13,-9999999999,-9999999999,1328,2021-07-08,0,0
102351269,2020-05-31,10,6,-9999999999,1328,2021-07-08,7968,0
102351269,2020-06-30,3,9,-9999999999,1328,2021-07-08,11952,0
102351269,2020-07-31,1,8,-9999999999,1328,2021-07-08,10624,0
102351269,2020-08-31,69,4,-9999999999,1328,2021-07-08,5312,0
102351269,2020-09-30,1,24,-9999999999,1328,2021-07-08,31872,0
102351269,2020-10-31,10,23,-9999999999,1328,2021-07-08,30544,0
102351269,2020-11-30,63,26,-9999999999,1328,2021-07-08,34528,0
102351269,2020-12-31,34,24,-9999999999,1328,2021-07-08,31872,0
102351269,2021-01-31,10,35,-9999999999,1328,2021-07-08,46480,0
102351269,2021-02-28,38,35,-9999999999,1328,2021-07-08,46480,0
102351269,2021-03-31,29,27,-9999999999,1328,2021-07-08,35856,0
102351269,2021-04-30,4,25,-9999999999,1328,2021-07-08,33200,0
102351269,2021-05-31,8,23,-9999999999,1328,2021-07-08,30544,0
102351269,2021-06-30,37,13,-9999999999,1328,2021-07-08,17264,0
102351269,2021-07-31,8,16,-9999999999,1328,2021-07-08,21248,0
102351269,2021-08-31,3,17,-9999999999,1328,2021-07-08,22576,0
102351269,2021-09-30,7,16,-9999999999,1328,2021-07-08,21248,0
102351269,2021-10-31,0,6,-9999999999,1328,2021-07-08,7968,0
102351269,2021-11-30,1,3,8,1328,2021-07-08,3984,10624
102351269,2021-12-31,8,2,11,1328,2021-07-08,2656,14608
102351269,2022-01-31,4,3,15,1328,2021-07-08,3984,19920
102351290,2020-02-29,3,-9999999999,-9999999999,4538,2021-07-15,0,0
102351290,2020-03-31,6,-9999999999,-9999999999,4538,2021-07-15,0,0
102351290,2020-04-30,55,-9999999999,-9999999999,4538,2021-07-15,0,0
102351290,2020-05-31,11,21,-9999999999,4538,2021-07-15,95298,0
102351290,2020-06-30,7,24,-9999999999,4538,2021-07-15,108912,0
102351290,2020-07-31,15,24,-9999999999,4538,2021-07-15,108912,0
102351290,2020-08-31,9,11,-9999999999,4538,2021-07-15,49918,0
102351290,2020-09-30,13,10,-9999999999,4538,2021-07-15,45380,0
102351290,2020-10-31,5,12,-9999999999,4538,2021-07-15,54456,0
102351290,2020-11-30,26,9,-9999999999,4538,2021-07-15,40842,0
102351290,2020-12-31,37,14,-9999999999,4538,2021-07-15,63532,0
102351290,2021-01-31,6,22,-9999999999,4538,2021-07-15,99836,0
102351290,2021-02-28,19,23,-9999999999,4538,2021-07-15,104374,0
102351290,2021-03-31,39,20,-9999999999,4538,2021-07-15,90760,0
102351290,2021-04-30,19,21,-9999999999,4538,2021-07-15,95298,0
102351290,2021-05-31,62,25,-9999999999,4538,2021-07-15,113450,0
102351290,2021-06-30,14,40,-9999999999,4538,2021-07-15,181520,0
102351290,2021-07-31,28,31,-9999999999,4538,2021-07-15,140678,0
102351290,2021-08-31,7,34,-9999999999,4538,2021-07-15,154292,0
102351290,2021-09-30,0,16,-9999999999,4538,2021-07-15,72608,0
102351290,2021-10-31,17,11,-9999999999,4538,2021-07-15,49918,0
102351290,2021-11-30,17,8,11,4538,2021-07-15,36304,49918
102351290,2021-12-31,9,11,12,4538,2021-07-15,49918,54456
102351290,2022-01-31,2,14,18,4538,2021-07-15,63532,81684
102351302,2020-02-29,20,-9999999999,-9999999999,3178,2021-10-19,0,0
102351302,2020-03-31,1,-9999999999,-9999999999,3178,2021-10-19,0,0
102351302,2020-04-30,18,-9999999999,-9999999999,3178,2021-10-19,0,0
102351302,2020-05-31,5,13,-9999999999,3178,2021-10-19,41314,0
102351302,2020-06-30,48,8,-9999999999,3178,2021-10-19,25424,0
102351302,2020-07-31,6,23,-9999999999,3178,2021-10-19,73094,0
102351302,2020-08-31,46,19,-9999999999,3178,2021-10-19,60382,0
102351302,2020-09-30,11,33,-9999999999,3178,2021-10-19,104874,0
102351302,2020-10-31,27,21,-9999999999,3178,2021-10-19,66738,0
102351302,2020-11-30,20,28,-9999999999,3178,2021-10-19,88984,0
102351302,2020-12-31,30,19,-9999999999,3178,2021-10-19,60382,0
102351302,2021-01-31,16,25,-9999999999,3178,2021-10-19,79450,0
102351302,2021-02-28,2,22,-9999999999,3178,2021-10-19,69916,0
102351302,2021-03-31,22,16,-9999999999,3178,2021-10-19,50848,0
102351302,2021-04-30,4,13,-9999999999,3178,2021-10-19,41314,0
102351302,2021-05-31,9,9,-9999999999,3178,2021-10-19,28602,0
102351302,2021-06-30,4,11,-9999999999,3178,2021-10-19,34958,0
102351302,2021-07-31,29,5,-9999999999,3178,2021-10-19,15890,0
102351302,2021-08-31,11,14,-9999999999,3178,2021-10-19,44492,0
102351302,2021-09-30,0,14,-9999999999,3178,2021-10-19,44492,0
102351302,2021-10-31,31,13,-9999999999,3178,2021-10-19,41314,0
102351302,2021-11-30,41,14,16,3178,2021-10-19,44492,50848
102351302,2021-12-31,2,24,14,3178,2021-10-19,76272,44492
102351302,2022-01-31,32,24,17,3178,2021-10-19,76272,54026
102351307,2020-02-29,6,-9999999999,-9999999999,2862,2021-11-01,0,0
102351307,2020-03-31,23,-9999999999,-9999999999,2862,2021-11-01,0,0
102351307,2020-04-30,4,-9999999999,-9999999999,2862,2021-11-01,0,0
102351307,2020-05-31,33,11,-9999999999,2862,2021-11-01,31482,0
102351307,2020-06-30,15,20,-9999999999,2862,2021-11-01,57240,0
102351307,2020-07-31,16,17,-9999999999,2862,2021-11-01,48654,0
102351307,2020-08-31,30,21,-9999999999,2862,2021-11-01,60102,0
