NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_PEDIDO_DO_ITEM;DATA_DE_ENTRADA_DO_ITEM;DATA_VENCIMENTO_REGISTRO;QUANTIDADE;CUSTO_DE_AQUISIÇÃO
102660076;25992017396;COMPLEXO HOMEOPÁTICO COCCULUS ALMEIDA PRADO 38;;10/03/2003;01/02/2026;;
102660070;25992017394;COMPLEXO HOMEOPÁTICO COLOCYNTHIS ALMEIDA PRADO 36;;10/03/2003;01/03/2011;;
102660143;25992017389;COMPLEXO HOMEOPÁTICO CYCLAMEN ALMEIDA PRADO 29;;05/02/1971;01/02/2011;;
102660084;25992017397;COMPLEXO HOMEOPÁTICO DROSERA ALMEIDA PRADO 39;;12/03/2003;01/02/2011;;
102660065;25992017368;COMPLEXO HOMEOPÁTICO GELSEMIUM ALMEIDA PRADO 5;;10/03/2003;01/03/2026;;
102660073;25992017402;COMPLEXO HOMEOPÁTICO GRAPHITES ALMEIDA PRADO 44;;10/03/2003;01/03/2011;;
102660038;25992017382;COMPLEXO HOMEOPÁTICO HAMAMELIS ALMEIDA PRADO 21;;08/03/1971;01/03/2026;;
102660034;25992017371;COMPLEXO HOMEOPÁTICO HEPAR SULPHURIS ALMEIDA PRADO 8;;08/03/1971;01/03/2011;;
102660079;25992017366;COMPLEXO HOMEOPÁTICO HYDRASTIS ALMEIDA PRADO 3;;10/03/2003;01/03/2026;;
102660160;25992017393;COMPLEXO HOMEOPÁTICO IGNATIA ALMEIDA PRADO 35;;02/07/1981;01/07/2026;;
102660035;25992017373;COMPLEXO HOMEOPÁTICO IPECA ALMEIDA PRADO 10;;08/03/1971;01/03/2026;;
102660031;25992017364;COMPLEXO HOMEOPÁTICO IRIS ALMEIDA PRADO 1;;03/02/1971;01/02/2026;;
102660153;25992017388;COMPLEXO HOMEOPÁTICO LACHESIS ALMEIDA PRADO 28;;05/02/1971;01/02/2026;;
102660069;25992017406;COMPLEXO HOMEOPÁTICO LOBELIA ALMEIDA PRADO 49;;10/03/2003;01/03/2026;;
102660036;25992017376;COMPLEXO HOMEOPÁTICO LYCOPODIUM ALMEIDA PRADO 13;;10/03/2003;01/03/2011;;
102660148;25992017377;COMPLEXO HOMEOPÁTICO NUX VOMICA ALMEIDA PRADO 14;;08/03/1971;01/03/2026;;
102660064;25992017405;COMPLEXO HOMEOPÁTICO PHYTOLACCA ALMEIDA PRADO 48;;10/03/2003;01/03/2026;;
102660147;25992017370;COMPLEXO HOMEOPÁTICO PLANTAGO MAJOR ALMEIDA PRADO 7;;24/03/1971;01/03/2011;;
102660071;25992017399;COMPLEXO HOMEOPÁTICO PULSATILLA ALMEIDA PRADO 41;;10/03/2003;01/03/2011;;
102660081;25992017367;COMPLEXO HOMEOPÁTICO SABADILLA ALMEIDA PRADO 4;;10/03/2003;01/02/2026;;
102660074;25992017404;COMPLEXO HOMEOPÁTICO SAMBUCUS ALMEIDA PRADO 47;;10/03/2003;01/03/2011;;
102660082;25992017398;COMPLEXO HOMEOPÁTICO SILICEA ALMEIDA PRADO 40;;12/03/2003;01/02/2011;;
102660080;25992017380;COMPLEXO HOMEOPÁTICO THUYA ALMEIDA PRADO 18;;10/03/2003;01/03/2026;;
102660072;25992017395;COMPLEXO HOMEOPÁTICO URTICA ALMEIDA PRADO 37;;10/03/2003;01/02/2011;;
102660083;25992017379;COMPLEXO HOMEOPÁTICO UVA URSI ALMEIDA PRADO 17;;12/03/2003;01/03/2011;;
102660062;25992017383;COMPLEXO HOMEOPÁTICO VERATRUM ALBUM ALMEIDA PRADO 22;;10/03/2003;01/03/2011;;
102660006;25992016569;COMPLEXO HOMEPÁTICO AESCULUS ALMEIDA PRADO 20;;14/11/1984;01/09/2009;;
139710005;25000025696;COMPLEXO PROTROMBINICO HUMANO LIOF;;12/11/1999;01/05/2002;;
131380006;25000009010;COMPLEXO PROTROMBINICO HUMANO LIOFILIZADO;;29/09/1999;01/09/2004;;
116370004;25000017798;COMPLEXO PROTROMBINICO HUMANO PPSB DE 250 UI,500 UI E 100OUI;;29/03/1995;01/03/2005;;
102660128;25992017392;COMPLEXO RHUS TOXICODENDRON ALMEIDA PRADO 32;;03/02/1971;01/02/2026;;
102660051;25992018898;COMPLEXO SENNA ALMEIDA PRADO Nº 46;;24/04/2002;01/06/2026;;
125740009;25000013039;COMPLEXO VITAMINICO B;;09/12/1998;01/12/2003;;
101750011;25000003188;COMPLEXO VITAMINICO PARA CRIANCAS;;12/07/1999;01/07/2004;;
102980255;25992002912;COMPLEXO VITAMÍNICO BEPLEX;;29/12/2000;01/12/2005;;
100680043;25992012951;COMPRIMIDOS EFERVESCENTES DE CLORETO DE POTÁSSIO;;21/01/2002;01/07/2012;;
100680095;25000023498;COMTAN;;18/12/1998;01/12/2028;;
100470633;25351602870;COMTAN;;08/09/2020;01/12/2028;;
154230070;25351029814;CONACORT;;21/08/2006;01/08/2026;;
100380040;25000015727;CONAZOL;;12/03/1999;01/03/2029;;
113440023;25000001525;CONC. P/HEMODIALISE C/ CA E SEM K;;27/04/2001;01/12/2005;;
116880005;25000029468;CONCENTRADO ACIDO P/HEMODIALISE E P/MAQUINAS;;21/01/1998;01/01/2003;;
101510098;25991013761;CONCENTRADO DE FATOR IX;;21/08/2000;01/02/2005;;
131380005;25000028199;CONCENTRADO DE FATOR VIII;;28/05/1999;01/05/2004;;
116370003;25000017799;CONCENTRADO DE FATOR VIII DE 250 UI 500 E 1000 UI;;29/03/1995;01/03/2005;;
131360001;25000004610;CONCENTRADO DE FATOR VIII-FATOR ANTI-HEMOFILICO HUMANO;;13/03/1997;01/03/2002;;
113440030;25000023594;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;;14/05/1997;01/05/2007;;
100410105;25351092611;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;;02/05/2006;01/05/2007;;
113440027;25000007909;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;;16/09/1996;01/09/2006;;
100410104;25351078899;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;;10/08/2004;01/09/2006;;
101680040;25000040593;CONCENTRADO PARA HEMODIALISE;;01/03/1999;01/03/2004;;
101680041;25000040596;CONCENTRADO PARA HEMODIALISE;;22/07/1999;01/07/2004;;
101680037;25000001402;CONCENTRADO PARA HEMODIALISE ACETATO;;01/03/1999;01/03/2004;;
101680038;25000040595;CONCENTRADO PARA HEMODIALISE BICARBONATADO;;01/03/1999;01/03/2004;;
101680036;25000040594;CONCENTRADO PARA HEMODIALISE BICARBONATADO;;05/03/1999;01/03/2004;;
101680039;25000040597;CONCENTRADO PARA HEMODIALISE BICARBONATADO;;08/07/1999;01/03/2004;;
132230019;25351062339;CONCENTRADO PARA HEMODIALISE BICARBONATADO;;10/11/2003;01/03/2004;;
113440029;25000007908;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;;16/09/1996;01/09/2006;;
100410110;25351201964;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;;11/07/2005;01/09/2006;;
104650215;25000035280;CONCEPNOR;;07/08/1998;01/07/2013;;
172870270;25351267233;CONCEPNOR;;17/01/2011;01/08/2013;;
155840132;25351563801;CONCEPNOR;;02/01/2012;01/08/2023;;
112363357;25351007143;CONCERTA;;26/08/2002;01/08/2027;;
100890194;25001002699;CONCOR;;27/08/2001;01/03/2029;;
100890413;25351362947;CONCOR ANLO;;23/11/2020;01/11/2030;;
100890372;25351761651;CONCOR HCT;;24/10/2011;01/10/2026;;
102351033;25351461761;CONCÁRDIO;;20/06/2011;01/06/2021;;
102351306;25351350929;CONCÁRDIO;;05/08/2019;01/08/2029;;
101910165;25991001143;CONDENSAN;;21/02/1992;01/05/1993;;
122140069;25351016310;CONDROFLEX;;11/04/2003;01/04/2028;;
177940034;25351524029;CONDUVAZ;;06/08/2018;01/08/2028;;
101810642;25351634440;CONFIARE;;03/06/2013;01/06/2018;;
183260183;25351677809;CONFIARE;;22/06/2015;01/06/2018;;
100470590;25351684877;CONFILIFY;;16/05/2016;01/05/2026;;
104920013;25991005702;CONIDRIN;;07/11/2001;01/10/2009;;
104971383;25351200193;CONIDRIN 3%;;27/07/2015;01/07/2025;;
104920165;25351068383;CONIDRIN SALINA;;22/05/2006;01/05/2011;;
104971347;25351389726;CONIDRIN SALINA;;05/11/2007;01/11/2012;;
103940482;25992000242;CONMEL;;20/06/2001;01/10/2014;;
172870071;25351334552;CONMEL;;03/11/2010;01/10/2014;;
178170064;25351702829;CONMEL;;10/01/2011;01/10/2029;;
113980010;25000012925;CONRAY;;24/08/1998;01/08/2018;;
104971214;25000020946;CONSTANTE;;18/04/2002;01/04/2017;;
104650134;25000013651;CONSTRICTION;;11/07/1996;01/07/2011;;
172870181;25351256884;CONSTRICTION;;10/01/2011;01/07/2016;;
155840245;25351541657;CONSTRICTION;;06/02/2012;01/07/2016;;
102351373;25351389246;CONSTRUFLOR;;21/06/2021;01/06/2031;;
102351399;25351412121;CONSTRUFLOR;;11/04/2022;01/04/2032;;
118190131;25351563916;CONTHENC;;25/03/2013;01/03/2028;;
107150051;25001000184;CONTIABÊ;;30/04/2001;01/04/2007;;
123520159;25351042494;CONTIFLO OD;;26/01/2004;01/01/2009;;
105830127;25991003393;CONTILEN;;31/05/1991;01/10/2005;;
105830220;25000006645;CONTRACEP;;13/07/1998;01/07/2028;;
109740132;25000028898;CONTRACTUBEX;;23/07/2001;01/03/2027;;
102850005;25991013768;CONTRADOL;;11/11/1996;01/11/2011;;
104920127;25000016150;CONTRADOR;;13/12/1995;01/12/2005;;
113000310;25992007732;CONTRATHION;;09/02/2001;01/11/2009;;
100890415;25351766066;CONTRAVE;;20/12/2021;01/12/2031;;
183260404;25351264016;CONVIVANCE;;29/10/2019;01/10/2029;;
103022038;25351012301;CONVIXEN;;25/04/2001;01/04/2006;;
107140104;25000000559;CONVULSAN;;05/04/2001;01/02/2009;;
104650189;25000035271;CONVULTIN;;25/07/1997;01/07/2002;;
135170009;25351488734;CONVULTRAT;;28/10/2013;01/10/2018;;
110850006;25016001004;COONCENTRADO P/ HEMODIALISE C/ ACETATO SODICO 136;;24/09/1999;01/09/2004;;
112130203;25000026706;COPAXONE;;03/06/1998;01/06/2008;;
155730001;25351194921;COPAXONE;;16/10/2006;01/10/2026;;
101000632;25351071442;COPEGUS;;22/12/2004;01/12/2014;;
10033015;25992005523;COPENA;;11/10/1978;01/12/2016;;
102010058;25351006531;COPLAXIL;;19/06/2002;01/06/2007;;
100431223;25351931708;COQUES;;29/08/2017;01/08/2027;;
100470207;25001007687;COR MIO;;25/07/1988;01/07/2008;;
101740023;25351866628;COR-SELECT;;11/04/2016;01/04/2021;;
109740245;25351375580;COR-SELECT;;25/09/2017;01/04/2026;;
128760023;25351676685;CORAMENT;;21/12/2020;01/12/2030;;
146950088;25351039587;CORAPRIL;;19/01/2005;01/01/2010;;
102350957;25351017381;CORASSETIL;;01/06/2009;01/06/2014;;
113001105;25351279882;CORASTORVA;;24/01/2011;01/01/2021;;
135690675;25351339137;CORATEZ;;15/08/2016;01/08/2026;;
101470125;25992011657;CORCICLEN;;18/03/1996;01/04/2008;;
100290179;25351483475;CORDAPTIVE;;17/08/2009;01/08/2014;;
112130010;25000001415;CORDAREX;;15/06/2000;01/04/2019;;
105730584;25351685032;CORDAREX;;21/01/2019;01/04/2029;;
112130434;25351654433;CORDIAFLAN;;12/03/2012;01/03/2022;;
105730634;25351012072;CORDIAFLAN;;28/01/2019;01/03/2027;;
103700254;25000028434;CORDIL;;13/07/1998;01/07/2028;;
102980055;25001003037;CORDILAT;;29/12/2000;01/02/2018;;
103900117;25000040790;CORDIMAX;;08/05/1997;01/05/2002;;
103940410;25000023046;CORDIPINA;;01/03/1996;01/03/2006;;
104300034;25000008742;CORDIRON;;05/06/2002;01/06/2022;;
142770008;25351217838;CORE AMP;;06/05/2003;01/05/2008;;
142770009;25351217829;CORE AMP;;06/05/2003;01/05/2008;;
113001085;25351307860;COREDIOL;;17/02/2010;01/02/2015;;
101000551;25000023564;COREG;;01/12/2000;01/08/2004;;
101000643;25351073640;COREG;;24/10/2005;01/10/2025;;
122050049;25351169700;CORETO DE POTÁSSIO;;16/01/2003;01/12/0002;;
101800011;25992024819;CORGARD;;11/03/1997;01/04/2013;;
155840055;25351042225;CORILAN;;06/10/2008;01/10/2013;;
135480011;25991172976;CORINTOL;;31/12/1998;01/10/2001;;
100930126;25000003411;CORISTINA D;;29/05/2002;01/10/2014;;
172870485;25351281485;CORISTINA D;;17/09/2012;01/10/2019;;
178170797;25351268780;CORISTINA D;;17/08/2015;01/10/2029;;
178170919;25351055499;CORISTINA D PRO;;27/12/2021;01/12/2031;;
100930262;25351457889;CORISTINA DESCONGESTIONANTE NASAL;;12/01/2009;01/01/2014;;
172870499;25351269917;CORISTINA DESCONGESTIONANTE NASAL;;29/10/2012;01/01/2014;;
178170866;25351268231;CORISTINA DIA;;12/11/2018;01/11/2028;;
178170856;25351020147;CORISTINA NOITE;;23/04/2018;01/04/2028;;
100930253;25351389260;CORISTINA SORO ESTÉRIL;;02/04/2007;01/04/2012;;
100930249;25351180160;CORISTINA SORO NASAL;;18/09/2006;01/09/2016;;
172870494;25351281426;CORISTINA SORO NASAL;;15/10/2012;01/09/2016;;
178170803;25351262433;CORISTINA SORO NASAL;;28/09/2015;01/09/2016;;
100930251;25351359909;CORISTINA TERMUS;;28/08/2006;01/08/2011;;
100930247;25351485114;CORISTINA VITAMINA C;;22/05/2006;01/08/2016;;
172870492;25351282676;CORISTINA VITAMINA C;;24/09/2012;01/08/2016;;
178170821;25351261863;CORISTINA VITAMINA C;;11/04/2016;01/08/2026;;
120190059;25000035170;CORIZIN;;29/04/1998;01/06/2012;;
167730366;25351284009;CORIZZ DIA;;09/04/2012;01/04/2017;;
104971148;25000026048;CORONAR;;13/04/1999;01/04/2004;;
109740091;25000012785;CORONAR;;22/06/1999;01/06/2029;;
102350537;25000016700;CORONARIL;;05/06/2002;01/05/2007;;
123960007;25351004126;CORORELL;;29/04/2002;01/04/2007;;
100431295;25351326828;CORPORE;;02/03/2020;01/03/2030;;
100431210;25351931736;CORRETAL;;26/06/2017;01/06/2027;;
118610092;25351005604;CORTALEN C;;01/12/2000;01/12/2010;;
100840153;25000006883;CORTASM;;16/01/1998;01/01/2003;;
126750324;25351117289;CORTAZIDIN;;30/07/2018;01/07/2028;;
114020004;25000004376;CORTICOIDEX;;10/10/2000;01/11/2004;;
114020040;25351357475;CORTICOIDEX;;22/05/2006;01/05/2026;;
100410197;25351936075;CORTICOIDEX;;30/11/2020;01/05/2026;;
104650179;25000008720;CORTICORTEN;;11/04/2001;01/06/2012;;
172870201;25351272596;CORTICORTEN;;10/01/2011;01/06/2012;;
155840078;25351566292;CORTICORTEN;;12/12/2011;01/06/2027;;
141070053;25000023665;CORTIDEX;;22/01/2003;01/01/2028;;
103850110;25351433039;CORTIFAR;;23/09/2013;01/09/2028;;
135690467;25351168065;CORTIFUNGIN;;27/08/2007;01/08/2012;;
104971404;25351217325;CORTIGEN;;10/07/2017;01/07/2027;;
123960001;25351004132;CORTIRELL;;24/04/2002;01/04/2007;;
104970020;25992015486;CORTISONAL;;07/08/2000;01/10/2027;;
118190037;25000022203;CORTITOP;;18/03/2002;01/03/2027;;
118190224;25351253521;CORTITOP;;13/10/2021;01/10/2031;;
116310005;25351017498;CORTIVET;;27/06/2005;01/06/2010;;
102350345;25000012580;CORTIZOL;;05/06/1995;01/06/2005;;
108580218;25000015726;CORTIZON;;01/12/2000;01/12/2010;;
109740085;25000018309;CORTOID;;04/12/1997;01/12/2012;;
112130179;25000008289;CORUS;;11/04/2001;01/03/2021;;
105730583;25351676175;CORUS;;21/01/2019;01/03/2026;;
105730793;25351070769;CORUS;;10/03/2022;01/03/2032;;
112130195;25000023251;CORUS H;;17/10/1996;01/10/2001;;
112130309;25351168524;CORUS H;;19/03/2003;01/03/2023;;
105730682;25351861667;CORUS H;;06/03/2019;01/03/2028;;
101660003;25001002723;CORYNEBACTERIUM PARVUM;;04/05/2000;01/08/2001;;
169160004;25351005055;CORYZALIA;;02/02/2015;01/02/2020;;
105830708;25351261669;COSARTAN;;17/01/2011;01/01/2021;;
105830845;25351523489;COSARTAN;;19/12/2016;01/12/2026;;
105830771;25351447535;COSARTAN ALP;;25/11/2013;01/11/2028;;
105830749;25351168258;COSARTAN HCT;;09/04/2012;01/04/2022;;
105830913;25351132680;COSARTAN HCT;;25/09/2017;01/09/2027;;
118190117;25351150371;COSELEN;;23/04/2012;01/04/2017;;
100681122;25351101731;COSENTYX;;28/12/2015;01/12/2035;;
110650019;25992001212;COSMEGEN;;23/03/1992;01/03/2007;;
100290154;25351045579;COSMEGEN;;22/12/2004;01/07/2008;;
156260014;25351016836;COSMEGEN;;11/08/2008;01/08/2018;;
100290023;25000020168;COSOPT;;22/06/1999;01/09/2018;;
191980003;25351068711;COSOPT;;26/06/2017;01/09/2028;;
151840002;25351035391;COSTATIN;;08/03/2002;01/03/2007;;
102350908;25351222115;COTASS;;11/08/2008;01/08/2013;;
101710007;25992004313;COTAZYM F;;27/02/2002;01/02/2008;;
101800280;25351194546;COUMADIN;;10/03/2003;01/03/2018;;
112780051;25000015667;COVERSYL;;13/01/1997;01/01/2027;;
112780056;25000000945;COVERSYL PLUS;;17/05/1999;01/05/2029;;
105831000;25351726371;COXETO;;06/12/2021;01/12/2031;;
156510083;25351258936;COXIZY;;26/02/2020;01/02/2030;;
100290007;25000005223;COZAAR;;16/06/1999;01/03/2029;;
141070627;25351813676;COZALESS;;23/12/2019;01/12/2029;;
150870021;25351015667;COZIB;;12/02/2003;01/02/2008;;
116880014;25351423857;CPHD - CONCENTRADO ÁCIDO PARA HEMODIÁLISE SEM GLICOSE;;24/12/2007;01/09/2028;;
132230105;25351248366;CPHD 139 24/34;;26/11/2007;01/11/2012;;
132230104;25351247958;CPHD 24/34;;12/11/2007;01/11/2027;;
116910007;25351007694;CPHD 35 BA;;01/08/2005;01/08/2025;;
116910008;25351002450;CPHD AC;;23/11/2015;01/11/2025;;
116910005;25351022635;CPHD AC 35;;01/09/2004;01/09/2014;;
116910006;25351008123;CPHD AC 35 C/ GLICOSE;;30/05/2005;01/06/2025;;
132230106;25351249146;CPHD BICARBONATO DE SÓDIO 6,6%;;26/11/2007;01/11/2012;;
132230107;25351248259;CPHD BICARBONATO DE SÓDIO 8,4 %;;03/03/2008;01/03/2028;;
132230100;25351096675;CPHD COM CITRATO E GLICOSE;;14/08/2006;01/08/2021;;
132230102;25351096927;CPHD COM GLICOSE;;14/08/2006;01/08/2026;;
116880013;25351049259;CPHD FARMARIN;;04/08/2008;01/08/2028;;
132230022;25351062727;CPHD FRESENIUS ACETATO NA 140 K1;;04/12/2002;01/07/2004;;
101680035;25000015316;CPHD FRESENIUS BICARBONATADO;;01/03/1999;01/03/2004;;
132230021;25351058999;CPHD FRESENIUS BICARBONATADO;;06/01/2004;01/03/2009;;
132230017;25351062249;CPHD FRESENIUS BICARBONATADO NA+140 CA +2,5 GLI;;04/12/2002;01/03/2004;;
101680030;25000006891;CPHD FRESENIUS BICARBONATADO Na+ 140;;25/09/1991;01/08/2005;;
132230020;25351063384;CPHD FRESENIUS BICARBONATADO PROP. NA 138 K2;;18/12/2003;01/11/2003;;
132230018;25351062573;CPHD FRESENIUS BICARBONATADO PROP. SPS Na+139 K+2,0;;04/12/2002;01/03/2009;;
132230098;25351063234;CPHD GENIUS;;06/05/2005;01/05/2025;;
132230110;25351080642;CPHD GENIUS DS;;10/04/2017;01/04/2027;;
116910004;25351007756;CPHD HBTQ;;23/04/2001;01/04/2006;;
132230101;25351096871;CPHD SEM GLICOSE 1:44;;14/08/2006;01/08/2026;;
116910003;25025020566;CPHD SMP 35;;08/05/2000;01/05/2025;;
128420023;25000018602;CRALONIN GOTAS ORAIS;;17/07/2002;01/07/2007;;
118600006;25023220374;CRATAEGUS;;22/08/2001;01/08/2006;;
145010007;25351060885;CRATAEGUS  BRASMED;;03/09/2004;01/09/2009;;
137070011;25351025295;CRATAEGUS FLORA MEDICINAL;;27/06/2001;01/06/2006;;
155590006;25351009096;CRATAEGUS FLORA MEDICINAL;;09/02/2004;01/06/2006;;
123970019;25351199060;CRATAEGUS ORIENT;;20/06/2003;01/06/2008;;
103020008;25001001528;CRAVO ESPIN;;15/09/1982;01/09/2002;;
163280001;25351335058;CREATINE;;06/04/2009;01/04/2014;;
112130062;25991005257;CREDUS;;09/10/1990;01/10/2003;;
105770148;25000016387;CREMEDERME;;13/02/1998;01/11/2017;;
105750122;25351578116;CREMEDERME;;15/12/2014;01/11/2017;;
104400194;25351125926;CREMEDERME;;13/11/2017;01/11/2027;;
113000320;25351004556;CREMEFENERGAN;;15/06/2001;01/08/2021;;
183260308;25351189704;CREMEFENERGAN;;03/06/2019;01/08/2026;;
100820145;25000006064;CREON;;25/04/2001;01/01/2015;;
105530337;25351260931;CREON;;30/05/2011;01/01/2030;;
104920075;25991055387;CREOSOTO DE FAYA + ASSOCIAÇÃO;;30/11/1989;01/11/2009;;
135170045;25351260321;CRESLIP;;03/06/2019;01/06/2029;;
116180200;25351029883;CRESTOR;;25/02/2004;01/02/2029;;
100430991;25351069251;CREVAGIN;;24/12/2007;01/12/2027;;
111240217;25000025991;CRINONE;;01/11/2000;01/04/2015;;
100890365;25351368462;CRINONE;;13/06/2011;01/04/2025;;
102980390;25351146181;CRISAPINA;;14/05/2012;01/05/2027;;
102980509;25351708661;CRISCY;;27/05/2019;01/05/2029;;
102980112;25001004324;CRISDAZOL;;06/04/2001;01/06/2004;;
102980151;25001004910;CRISPRED;;31/01/1996;01/01/2026;;
148690024;25351023362;CRISTALIN;;08/08/2001;01/07/2006;;
104971282;25351019234;CRISTALIN;;12/05/2003;01/08/2026;;
109740062;25000002868;CRISTALPEN;;13/12/2000;01/10/2020;;
100290004;25000004127;CRIXIVAN;;16/06/1999;01/04/2016;;
110130276;25351177482;CROFFESTRA;;25/05/2015;01/05/2025;;
104650259;25000021208;CROMOCATO;;19/04/2000;01/04/2010;;
101470096;25001002307;CROMOGLICATO;;11/03/1996;01/11/2028;;
110130046;25000009904;CROMOGLICATO DE SODIO;;31/01/2000;01/02/2005;;
116260002;25000016698;CROMOGLICATO DISSODICO;;18/12/1996;01/12/2001;;
101470148;25000023843;CROMOGLICATO DISSODICO;;03/11/1998;01/11/2003;;
146680027;25351039626;CROMOGLICATO DISSODICO;;11/03/2002;01/03/2007;;
100230001;25351026623;CROMOGLICATO DISSÓDICO;;15/03/2001;01/03/2011;;
104650432;25351399003;CROMOGLICATO DISSÓDICO;;01/02/2007;01/02/2012;;
104650480;25351605156;CROMOGLICATO DISSÓDICO;;19/01/2009;01/01/2014;;
172870288;25351228863;CROMOGLICATO DISSÓDICO;;24/01/2011;01/01/2014;;
172870381;25351216829;CROMOGLICATO DISSÓDICO;;21/03/2011;01/02/2012;;
155840252;25351542328;CROMOGLICATO DISSÓDICO;;06/02/2012;01/01/2019;;
155840322;25351538435;CROMOGLICATO DISSÓDICO;;14/05/2012;01/02/2022;;
148690016;25351023374;CROMOLYN;;31/05/2001;01/05/2006;;
104971292;25351021974;CROMOLYN;;19/05/2003;01/05/2011;;
121100681;25991009238;CRONASSIAL;;11/10/1978;01/10/1983;;
109740127;25000001679;CRONEURIT;;22/06/2001;01/06/2006;;
109740008;25992009628;CRONOBÊ;;04/12/1984;01/12/2029;;
104920187;25351204410;CRONOCOR;;10/03/2009;01/03/2019;;
104920220;25351723682;CRONOCOR;;13/10/2015;01/10/2025;;
109740322;25351423887;CRONOCOR;;21/06/2021;01/10/2025;;
104920120;25991007238;CRONOGERON;;04/02/1987;01/03/2009;;
100290017;25000009656;CRONOMET;;01/11/1999;01/12/2014;;
104400057;25992012242;CRONOPLEX;;30/05/1999;01/03/2015;;
105770199;25351151364;CRONOPLEX;;14/08/2017;01/03/2025;;
104971472;25351801620;CRONOPLEX;;04/10/2021;01/03/2025;;
123890094;25000012629;CRONOVERA;;08/02/2002;01/11/2006;;
167730596;25351120961;CROPOC;;20/08/2018;01/08/2028;;
115600233;25351463385;CRYS;;01/03/2021;01/03/2031;;
106890090;25351067022;CTL;;16/01/2004;01/06/2011;;
100681058;25351200124;CUBICIN;;11/08/2008;01/08/2018;;
100290197;25351016687;CUBICIN;;03/07/2017;01/08/2033;;
100140008;25991013755;CULTIVO B. ABORTUS E BRUCELLA SUIS + ASSOCIAÇÕES;;15/09/2000;01/02/2005;;
100470296;25351025917;CUMARINA + TROXERRUTINA;;06/04/2001;01/04/2006;;
100290149;25351045565;CUPRIMINE;;09/11/2004;01/06/2006;;
100290178;25351056568;CUPRIMINE;;11/08/2008;01/08/2013;;
123610073;25351682981;CUPRIMINE;;12/04/2010;;;
104400193;25351376844;CUPRIMINE;;25/09/2017;;;
105750126;25351285047;CUPRIMINE;;20/08/2018;01/04/2025;;
119610026;25351575174;CUPRIMINE;;10/08/2020;01/04/2025;;
109630038;25001002388;CURADOR;;04/12/1997;01/12/2002;;
127580051;25351222098;CURASEPT;;24/04/2003;01/04/2018;;
122830111;25351002256;CURATIV;;21/02/2002;01/02/2012;;
172870039;25351188584;CURATIV;;08/09/2008;01/02/2012;;
178170037;25351637813;CURATIV;;29/11/2010;01/02/2017;;
122830112;25351020897;CURATIVIN;;26/08/2002;01/08/2012;;
172870038;25351137521;CURATIVIN;;08/09/2008;01/08/2012;;
178170012;25351636468;CURATIVIN;;16/11/2010;01/08/2012;;
101620227;25351036511;CURCUMA LONGA L.;;17/04/2002;01/04/2007;;
100580067;25000006376;CUROSURF;;14/08/2000;01/09/2027;;
100630188;25351031684;CUTENOX;;24/07/2002;01/07/2017;;
188300021;25351001747;CUTENOX;;05/06/2017;01/07/2027;;
108580141;25000025984;CUTIDERM;;30/12/1996;01/12/2016;;
128420019;25000023350;CUTIS COMPOSITUM;;29/04/2002;01/04/2007;;
103970010;25992010642;CUTISANOL;;09/06/2000;01/12/2019;;
155900001;25351248900;CUTISANOL;;31/10/2016;01/12/2029;;
123520169;25351022807;CUTISONE;;27/05/2004;01/05/2009;;
100430681;25000021590;CUTRAM;;28/01/2000;01/02/2005;;
103970071;25000005196;CYCLOFEMINA;;15/07/1999;01/03/2022;;
110360266;25351599561;CYCLOFEMINA;;20/03/2017;01/03/2027;;
197770001;25351391755;CYCLOFLUOR;;05/11/2018;01/11/2028;;
102980159;25000004775;CYCLOSPORIN;;10/05/1996;01/05/2001;;
123610032;25000011244;CYCRAM;;01/11/1999;01/10/2009;;
121100010;25000008343;CYCRIN;;31/03/1995;01/10/2007;;
115600068;25000004347;CYFENOL;;17/07/2000;01/07/2025;;
115600235;25351382067;CYFENOL BABY;;10/05/2021;01/05/2031;;
105530216;25000029470;CYLERT;;11/03/1997;01/03/2002;;
148690026;25351023389;CYLOCORT;;09/08/2001;01/08/2006;;
104971307;25351036481;CYLOCORT;;22/07/2003;01/08/2026;;
112600164;25351218227;CYMBALTA;;03/09/2004;01/09/2029;;
135690665;25351447401;CYMBI;;29/07/2013;;;
135690738;25351653002;CYMBI;;20/01/2020;01/01/2030;;
101000536;25000018395;CYMEVENE;;16/04/1999;01/03/2026;;
103110100;25351037480;CYMEVIR;;17/03/2003;01/03/2028;;
117210002;25000011072;CYNARA SCOLUMUS L.;;13/11/2001;01/11/2006;;
100920044;25025005669;CYNARA SCOLYMUS;;18/10/2001;01/10/2006;;
104730020;25025008005;CYNARA SCOLYMUS;;26/10/2001;01/10/2006;;
104670112;25001006326;CYNARA SCOLYMUS + ASSOCIAÇÕES;;27/02/2002;01/08/2006;;
