NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;TIPO_PRODUTO;CATEGORIA_REGULATORIA;CLASSE_TERAPEUTICA
120190029;25000012864;COLIPAN;MEDICAMENTO;SIMILAR;ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS
104041919;25991011831;COLIRIO BLUMEN;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
172870456;25351516881;COLIRIO BLUMEN;MEDICAMENTO;;DESCONGESTIONATES OFTALMICOS
155840386;25351535310;COLIRIO BLUMEN;MEDICAMENTO;;DESCONGESTIONATES OFTALMICOS
104670061;25000005663;COLIRIO BOA VISTA;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
127480023;25351001491;COLIS-TEK;MEDICAMENTO;NOVO;ANTIBIOTICOS SISTEMICOS SIMPLES
109060077;25000011689;COLISEC;MEDICAMENTO;SIMILAR;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA
127480031;25351729425;COLISTIMETATO DE SÓDIO;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
127480032;25351729399;COLISTIMETATO DE SÓDIO;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
188300061;25351515389;COLLECTRO;MEDICAMENTO;SIMILAR;ANTINEOPLASICO
188300071;25351864266;COLLECTRO;MEDICAMENTO;SIMILAR;CITOSTATICOS ALQUILANTES
101590034;25000009857;COLOBIL;MEDICAMENTO;SIMILAR;PRODUTOS HOMEOPATICOS
102470084;25351644664;COLOBIL;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS + OUTROS DIGESTIVOS
164250001;25351587840;COLOHALER;MEDICAMENTO;NOVO;ANTIBACTERIANO
155730036;25351126874;COLOHALER;MEDICAMENTO;;ANTIBACTERIANO
126940003;25000009741;COLOIDE DE ALBUMINA;MEDICAMENTO;NOVO;CONTRASTES RADIOLOGICOS
102330003;25991010545;COLOMETIN;MEDICAMENTO;FITOTERÁPICO;COLAGOGOS E COLERETICOS + FITOTERAPICOS ASSOCIADOS
151890002;25351021956;COLOMYCIN;MEDICAMENTO;NOVO;ANTIBIOTICOS SISTEMICOS SIMPLES
109740189;25351002153;COLONAC;MEDICAMENTO;SIMILAR;LAXANTES SUAVIZADORES OU EMOLIENTES
105710019;25992026022;COLPADAK;MEDICAMENTO;SIMILAR;ANTIMICOTICO
101550008;25992004971;COLPAGEX N;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA
103700007;25992006405;COLPATRIN;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA
135690502;25351642154;COLPIGYN;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS TOPICOS
101810027;25992015405;COLPISDAZOL;MEDICAMENTO;SIMILAR;PRODS  GINECOLOGICOS ANTINFECC  TOPICOS ASSOC  MEDICAMENTOSAS
118610022;25992025547;COLPIST MT;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA
158190017;25351066390;COLPIST MT;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA
103900059;25991012414;COLPISTAR;MEDICAMENTO;SIMILAR;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA
105730008;25992003753;COLPISTATIN;MEDICAMENTO;SIMILAR;PRODUTOS GINECOLOGICOS TOPICOS
118190126;25351756789;COLPLEN;MEDICAMENTO;SIMILAR;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS
106390153;25001004032;COLPOTROFINE;MEDICAMENTO;NOVO;ESTROGENOS SIMPLES
100890338;25351218163;COLPOTROFINE;MEDICAMENTO;NOVO;ESTROGENOS SIMPLES
155730019;25351078087;COLPOTROFINE;MEDICAMENTO;NOVO;ESTROGENOS SIMPLES
174650007;25351456717;COLPOTROFINE;MEDICAMENTO;NOVO;ESTROGENOS SIMPLES
113000988;25351031482;COLTRAX;MEDICAMENTO;NOVO;RELAXANTES MUSCULARES CENTRAIS SIMPLES
183260378;25351411946;COLTRAX;MEDICAMENTO;NOVO;RELAXANTES MUSCULARES CENTRAIS SIMPLES
113000215;25992008751;COLTRAX INJ;MEDICAMENTO;NOVO;RELAXANTES MUSCULARES CENTRAIS SIMPLES
183260384;25351411961;COLTRAX INJ;MEDICAMENTO;NOVO;RELAXANTES MUSCULARES CENTRAIS SIMPLES
118610286;25351473461;COLTRIENO;MEDICAMENTO;SIMILAR;ESTROGENOS SIMPLES
114620007;25351349972;COLTRIENO;MEDICAMENTO;SIMILAR;ESTROGENOS SIMPLES
113000217;25992005183;COLUBIAZOL;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
143810148;25351801896;COLUJET;MEDICAMENTO;SIMILAR;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
143810052;25000011245;COLUTÓIDE;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE
143810156;25351474511;COLUTÓIDE CAMOMILA;MEDICAMENTO;FITOTERÁPICO;ANTINFLAMATORIOS
104080089;25351005134;COLZURIC;MEDICAMENTO;SIMILAR;ANTIGOTOSOS
105760009;25992007859;COLÍRIO CINERARIA MARITIMA SIMOES;MEDICAMENTO;FITOTERÁPICO;MEDICAMENTOS COM ACAO NO APARELHO VISUAL
100720025;25992001782;COLÍRIO DE CINERÁRIA MARÍTIMA;MEDICAMENTO;;FITOTERAPICO SIMPLES
102660165;25991005348;COLÍRIO DE CINERÁRIA MARÍTIMA ALMEIDA PRADO;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS DE COMPONENTE ÚNICO
102660047;25001008746;COLÍRIO DE EUPHRASIA OFFICINALIS ALMEIDA PRADO;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS DE COMPONENTE ÚNICO
101470083;25991004723;COLÍRIO FENILEFRINA 10% OCULUM;MEDICAMENTO;SIMILAR;MIDRIATICOS
154230179;25351555255;COLÍRIO GEOLAB;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
100380052;25000013594;COLÍRIO HÉLIOS;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
105830117;25992001956;COLÍRIO LEGRAND;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
167730272;25351656346;COLÍRIO LEGRAND;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
113000179;25992003567;COLÍRIO MOURA BRASIL;MEDICAMENTO;NOVO;DESCONGESTIONATES OFTALMICOS
183260307;25351189660;COLÍRIO MOURA BRASIL;MEDICAMENTO;NOVO;DESCONGESTIONATES OFTALMICOS
155840377;25351733725;COLÍRIO NEO BRASIL;MEDICAMENTO;SIMILAR;DESCONGESTIONATES OFTALMICOS
103700113;25000023301;COLÍRIO TEUTO;MEDICAMENTO;SIMILAR;OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL
106460150;25000021515;COMBACTAN;MEDICAMENTO;SIMILAR;PENICILINAS PENICILINASE-RESISTENTES
120600005;25000015925;COMBECÊ;MEDICAMENTO;SIMILAR;POLIVITAMINICOS COM MINERAIS
102350257;25001007799;COMBEVIT;MEDICAMENTO;SIMILAR;ESTIMULANTES DO APETITE
101470162;25351003098;COMBIGAN;MEDICAMENTO;NOVO;ANTIGLAUCOMATOSOS
101470188;25351541037;COMBIGAN;MEDICAMENTO;NOVO;ANTIGLAUCOMATOSOS
100430571;25000003265;COMBILEST;MEDICAMENTO;SIMILAR;ESTROGENOS SIMPLES
105730010;25992003106;COMBIRON;MEDICAMENTO;ESPECÍFICO;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
105730373;25351174290;COMBIRON;MEDICAMENTO;ESPECÍFICO;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
105730367;25351314694;COMBIRON FÓLICO;MEDICAMENTO;ESPECÍFICO;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
109220013;25001007330;COMBITREX;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS TOPICOS
103670103;25000010429;COMBIVENT;MEDICAMENTO;NOVO;BRONCODILATADORES
104540003;25001006079;COMBIZYM COMPOSTO;MEDICAMENTO;NOVO;DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS
101070287;25351031667;COMBODART;MEDICAMENTO;NOVO;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
100610013;25992010712;COMBUDORON;MEDICAMENTO;DINAMIZADO;PRODUTOS HOMEOPATICOS
116540050;25351164199;COMBULCER;MEDICAMENTO;SIMILAR;ANTIULCEROSOS
121100481;25351023179;COMIRNATY;MEDICAMENTO;BIOLÓGICO;VACINAS
102980008;25991002568;COMPAZ;MEDICAMENTO;SIMILAR;ANSIOLITICOS SIMPLES
102980367;25992003630;COMPAZ RETARD;MEDICAMENTO;SIMILAR;ANSIOLITICOS SIMPLES
138410044;25351064808;COMPLE B;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
138410051;25351092682;COMPLE B;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
105770010;25992007346;COMPLEVITAN;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
109060083;25000008687;COMPLEX B;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
103670139;25351171253;COMPLEX PHARMATON;MEDICAMENTO;NOVO;VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS
117170024;25000001377;COMPLEXAN;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
101000017;25992004215;COMPLEXO B;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
111990018;25000012123;COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
107140226;25001000551;COMPLEXO B;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
126140002;25000015438;COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
110860036;25000026215;COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
100663370;25000011352;COMPLEXO B;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
100020016;25992015112;COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
104650053;25001007084;COMPLEXO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
103080011;25001000268;COMPLEXO B;MEDICAMENTO;SIMILAR;VITAMINAS E SUPLEMENTOS MINERAIS
110850029;25351038014;COMPLEXO B;MEDICAMENTO;ESPECÍFICO;VITAMINAS
102351340;25351080622;COMPLEXO B;MEDICAMENTO;ESPECÍFICO;COMPLEXO VITAMÍNICO B (SOMENTE)
113430113;25991011896;COMPLEXO B + C;MEDICAMENTO;;POLIVITAMINICOS SEM MINERAIS
104650012;25991007084;COMPLEXO B + COMPLEXO C;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
100890259;25000011933;COMPLEXO B + LEVEDO DE CERVEJA;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
102350242;25991001074;COMPLEXO B 12;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
102351341;25351380390;COMPLEXO B 12 XPE;MEDICAMENTO;ESPECÍFICO;COMPLEXO VITAMÍNICO B (SOMENTE)
102350762;25001012973;COMPLEXO B EMS;MEDICAMENTO;;POLIVITAMINICOS SEM MINERAIS
108170060;25000023440;COMPLEXO B GRANADO;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
109170005;25991023099;COMPLEXO B MEDIQUÍMICA;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
109170072;25351442684;COMPLEXO B MEDQUÍMICA;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
126140011;25351373270;COMPLEXO B MONTENEGRO;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
103700341;25000004591;COMPLEXO B TEUTO;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
102660009;25992016582;COMPLEXO HOMEOPATICO SENECIO ALMEIDA PRADO 33;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660078;25992017365;COMPLEXO HOMEOPÁTICO ACONITUM ALMEIDA PRADO 2;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660005;25992016576;COMPLEXO HOMEOPÁTICO ACTAEA ALMEIDA PRADO 27;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660172;25351513838;COMPLEXO HOMEOPÁTICO AESCULUS ALMEIDA PRADO 20;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660077;25992017386;COMPLEXO HOMEOPÁTICO ALOE SOCOTRINA ALMEIDA PRADO 25;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660068;25992017407;COMPLEXO HOMEOPÁTICO ANTIMONIUM TARTÁRICO ALMEIDA PRADO 50;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660075;25992017378;COMPLEXO HOMEOPÁTICO APIS ALMEIDA PRADO Nº15;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660037;25992017381;COMPLEXO HOMEOPÁTICO ARGENTUM NITRICUM ALMEIDA PRADO Nº19;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660087;25992017403;COMPLEXO HOMEOPÁTICO ARNICA MONTANA ALMEIDA PRADO Nº45;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660007;25992013643;COMPLEXO HOMEOPÁTICO ARSENICUM IODATUM ALMEIDA PRADO 34;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660032;25992017369;COMPLEXO HOMEOPÁTICO BARYTA CARBONICA ALMEIDA PRADO 06;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660086;25992017400;COMPLEXO HOMEOPÁTICO BELLADONNA ALMEIDA PRADO 42;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660138;25992017375;COMPLEXO HOMEOPÁTICO BERBERIS VULGARIS ALMEIDA PRADO 12;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660066;25992017401;COMPLEXO HOMEOPÁTICO BORAX ALMEIDA PRADO 43;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660063;25992017385;COMPLEXO HOMEOPÁTICO CALCAREA PHOSPHORICA ALMEIDA PRADO 24;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660008;25992016565;COMPLEXO HOMEOPÁTICO CANTHARIS ALMEIDA PRADO 16;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS + OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
102660120;25992017387;COMPLEXO HOMEOPÁTICO CAULOPHYLLUM ALMEIDA PRADO 26;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660085;25992017372;COMPLEXO HOMEOPÁTICO CAUSTICUM ALMEIDA PRADO 09;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660115;25992017384;COMPLEXO HOMEOPÁTICO CHAMOMILLA  ALMEIDA PRADO 23;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660135;25992017374;COMPLEXO HOMEOPÁTICO CHELIDONIUM ALMEIDA PRADO 11;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660076;25992017396;COMPLEXO HOMEOPÁTICO COCCULUS ALMEIDA PRADO 38;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660070;25992017394;COMPLEXO HOMEOPÁTICO COLOCYNTHIS ALMEIDA PRADO 36;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660143;25992017389;COMPLEXO HOMEOPÁTICO CYCLAMEN ALMEIDA PRADO 29;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660084;25992017397;COMPLEXO HOMEOPÁTICO DROSERA ALMEIDA PRADO 39;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660065;25992017368;COMPLEXO HOMEOPÁTICO GELSEMIUM ALMEIDA PRADO 5;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660073;25992017402;COMPLEXO HOMEOPÁTICO GRAPHITES ALMEIDA PRADO 44;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660038;25992017382;COMPLEXO HOMEOPÁTICO HAMAMELIS ALMEIDA PRADO 21;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660034;25992017371;COMPLEXO HOMEOPÁTICO HEPAR SULPHURIS ALMEIDA PRADO 8;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660079;25992017366;COMPLEXO HOMEOPÁTICO HYDRASTIS ALMEIDA PRADO 3;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660160;25992017393;COMPLEXO HOMEOPÁTICO IGNATIA ALMEIDA PRADO 35;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660035;25992017373;COMPLEXO HOMEOPÁTICO IPECA ALMEIDA PRADO 10;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660031;25992017364;COMPLEXO HOMEOPÁTICO IRIS ALMEIDA PRADO 1;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660153;25992017388;COMPLEXO HOMEOPÁTICO LACHESIS ALMEIDA PRADO 28;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660069;25992017406;COMPLEXO HOMEOPÁTICO LOBELIA ALMEIDA PRADO 49;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660036;25992017376;COMPLEXO HOMEOPÁTICO LYCOPODIUM ALMEIDA PRADO 13;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660148;25992017377;COMPLEXO HOMEOPÁTICO NUX VOMICA ALMEIDA PRADO 14;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660064;25992017405;COMPLEXO HOMEOPÁTICO PHYTOLACCA ALMEIDA PRADO 48;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660147;25992017370;COMPLEXO HOMEOPÁTICO PLANTAGO MAJOR ALMEIDA PRADO 7;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660071;25992017399;COMPLEXO HOMEOPÁTICO PULSATILLA ALMEIDA PRADO 41;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660081;25992017367;COMPLEXO HOMEOPÁTICO SABADILLA ALMEIDA PRADO 4;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660074;25992017404;COMPLEXO HOMEOPÁTICO SAMBUCUS ALMEIDA PRADO 47;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660082;25992017398;COMPLEXO HOMEOPÁTICO SILICEA ALMEIDA PRADO 40;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660080;25992017380;COMPLEXO HOMEOPÁTICO THUYA ALMEIDA PRADO 18;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660072;25992017395;COMPLEXO HOMEOPÁTICO URTICA ALMEIDA PRADO 37;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660083;25992017379;COMPLEXO HOMEOPÁTICO UVA URSI ALMEIDA PRADO 17;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660062;25992017383;COMPLEXO HOMEOPÁTICO VERATRUM ALBUM ALMEIDA PRADO 22;MEDICAMENTO;DINAMIZADO;ASSOCIACAO HOMEOPATICAS
102660006;25992016569;COMPLEXO HOMEPÁTICO AESCULUS ALMEIDA PRADO 20;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
139710005;25000025696;COMPLEXO PROTROMBINICO HUMANO LIOF;MEDICAMENTO;NOVO;SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO
131380006;25000009010;COMPLEXO PROTROMBINICO HUMANO LIOFILIZADO;MEDICAMENTO;SIMILAR;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
116370004;25000017798;COMPLEXO PROTROMBINICO HUMANO PPSB DE 250 UI,500 UI E 100OUI;MEDICAMENTO;SIMILAR;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
102660128;25992017392;COMPLEXO RHUS TOXICODENDRON ALMEIDA PRADO 32;MEDICAMENTO;DINAMIZADO;MEDICAMENTOS DINAMIZADOS COMPOSTOS
102660051;25992018898;COMPLEXO SENNA ALMEIDA PRADO Nº 46;MEDICAMENTO;NOVO;LAXANTES
125740009;25000013039;COMPLEXO VITAMINICO B;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
101750011;25000003188;COMPLEXO VITAMINICO PARA CRIANCAS;MEDICAMENTO;SIMILAR;POLIVITAMINICOS SEM MINERAIS
102980255;25992002912;COMPLEXO VITAMÍNICO BEPLEX;MEDICAMENTO;ESPECÍFICO;POLIVITAMINICOS SEM MINERAIS
100680043;25992012951;COMPRIMIDOS EFERVESCENTES DE CLORETO DE POTÁSSIO;MEDICAMENTO;NOVO;ELETROLITOS SIMPLES
100680095;25000023498;COMTAN;MEDICAMENTO;NOVO;ANTIPARKINSONIANOS
100470633;25351602870;COMTAN;MEDICAMENTO;NOVO;ANTIPARKINSONIANOS
154230070;25351029814;CONACORT;MEDICAMENTO;SIMILAR;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
100380040;25000015727;CONAZOL;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
113440023;25000001525;CONC. P/HEMODIALISE C/ CA E SEM K;MEDICAMENTO;ESPECÍFICO;PRODUTOS PARA HEMODIALISE
116880005;25000029468;CONCENTRADO ACIDO P/HEMODIALISE E P/MAQUINAS;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101510098;25991013761;CONCENTRADO DE FATOR IX;MEDICAMENTO;SIMILAR;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
131380005;25000028199;CONCENTRADO DE FATOR VIII;MEDICAMENTO;SIMILAR;OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS
116370003;25000017799;CONCENTRADO DE FATOR VIII DE 250 UI 500 E 1000 UI;MEDICAMENTO;SIMILAR;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
131360001;25000004610;CONCENTRADO DE FATOR VIII-FATOR ANTI-HEMOFILICO HUMANO;MEDICAMENTO;SIMILAR;SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO
113440030;25000023594;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
100410105;25351092611;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;MEDICAMENTO;;PRODUTOS PARA HEMODIALISE
113440027;25000007909;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
100410104;25351078899;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;MEDICAMENTO;;PRODUTOS PARA HEMODIALISE
101680040;25000040593;CONCENTRADO PARA HEMODIALISE;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101680041;25000040596;CONCENTRADO PARA HEMODIALISE;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101680037;25000001402;CONCENTRADO PARA HEMODIALISE ACETATO;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101680038;25000040595;CONCENTRADO PARA HEMODIALISE BICARBONATADO;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101680036;25000040594;CONCENTRADO PARA HEMODIALISE BICARBONATADO;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
101680039;25000040597;CONCENTRADO PARA HEMODIALISE BICARBONATADO;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
132230019;25351062339;CONCENTRADO PARA HEMODIALISE BICARBONATADO;MEDICAMENTO;;PRODUTOS PARA HEMODIALISE
113440029;25000007908;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;MEDICAMENTO;SIMILAR;PRODUTOS PARA HEMODIALISE
100410110;25351201964;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;MEDICAMENTO;;PRODUTOS PARA HEMODIALISE
104650215;25000035280;CONCEPNOR;MEDICAMENTO;SIMILAR;ANTICONCEPCIONAIS
172870270;25351267233;CONCEPNOR;MEDICAMENTO;;ANTICONCEPCIONAIS
155840132;25351563801;CONCEPNOR;MEDICAMENTO;;ANTICONCEPCIONAIS
112363357;25351007143;CONCERTA;MEDICAMENTO;NOVO;PSICOANALETICOS
100890194;25001002699;CONCOR;MEDICAMENTO;NOVO;BETABLOQUEADORES SIMPLES
100890413;25351362947;CONCOR ANLO;MEDICAMENTO;NOVO;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
100890372;25351761651;CONCOR HCT;MEDICAMENTO;NOVO;DIURETICOS ASSOCIADOS A BETABLOQUEADORES
102351033;25351461761;CONCÁRDIO;MEDICAMENTO;SIMILAR;BETABLOQUEADORES SIMPLES
102351306;25351350929;CONCÁRDIO;MEDICAMENTO;SIMILAR;BETABLOQUEADORES SIMPLES
101910165;25991001143;CONDENSAN;MEDICAMENTO;SIMILAR;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
122140069;25351016310;CONDROFLEX;MEDICAMENTO;NOVO;OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO
177940034;25351524029;CONDUVAZ;MEDICAMENTO;ESPECÍFICO;ANTIVARICOSOS DE ACAO SISTEMICA
101810642;25351634440;CONFIARE;MEDICAMENTO;SIMILAR;ANTIMICOTICOS PARA USO TOPICO
