NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_CONSUMO;QUANTIDADE
101810450;25351022510;CEFADROXIL;;
102350425;25000014808;CEFADROXIL MONOHIDRATADO;;
126030021;25000006015;CEFADROXIL MONOIDRATADA;;
102350424;25000014809;CEFADROXIL MONOIDRATADO;;
100890248;25000002352;CEFADROXIL MONOIDRATADO;;
109740077;25000001678;CEFADROXILA;;
100630147;25000027210;CEFADROXILA;;
104080059;25000032206;CEFADROXILA;;
100430733;25351016949;CEFADROXILA;;
105530283;25351022508;CEFADROXILA;;
102350511;25351009066;CEFADROXILA;;
100680163;25351016050;CEFADROXILA;;
100680166;25351016051;CEFADROXILA;;
102350512;25351009245;CEFADROXILA;;
105530275;25351024095;CEFADROXILA;;
100430814;25351172979;CEFADROXILA;;
101810469;25351023450;CEFADROXILA;;
112130374;25351396297;CEFADROXILA;;
100470428;25351192660;CEFADROXILA;;
151670026;25351212604;CEFADROXILA;;
151670037;25351019844;CEFADROXILA;;
183260052;25351696827;CEFADROXILA;;
106460094;25000024396;CEFADROXILA MONOIDRATADA;;
107140163;25000013632;CEFADROXON;;
118190058;25351396453;CEFAGEL;;
109860017;25000007095;CEFAGON;;
102350026;25991004154;CEFAGRAN;;
121530003;25351017967;CEFAKLIN;;
103920113;25000015668;CEFALEXIL;;
101800261;25000024201;CEFALEXINA;;
123520020;25000004501;CEFALEXINA;;
129250003;25016000066;CEFALEXINA;;
104810071;25000011270;CEFALEXINA;;
102350432;25000054577;CEFALEXINA;;
100630186;25000019937;CEFALEXINA;;
125740025;25000023406;CEFALEXINA;;
100430742;25351030015;CEFALEXINA;;
123520063;25351006243;CEFALEXINA;;
123520061;25351022886;CEFALEXINA;;
100680164;25351018588;CEFALEXINA;;
105350089;25000024343;CEFALEXINA;;
108970004;25351035175;CEFALEXINA;;
103700382;25351020858;CEFALEXINA;;
102350553;25351028730;CEFALEXINA;;
126750024;25351215802;CEFALEXINA;;
151670008;25351206509;CEFALEXINA;;
155840002;25351034993;CEFALEXINA;;
101810467;25351036259;CEFALEXINA;;
105830417;25351290146;CEFALEXINA;;
135690279;25351284310;CEFALEXINA;;
101810499;25351202731;CEFALEXINA;;
147420025;25351151167;CEFALEXINA;;
155620021;25351000412;CEFALEXINA;;
155620022;25351434257;CEFALEXINA;;
155620023;25351000220;CEFALEXINA;;
100470441;25351117038;CEFALEXINA;;
103700509;25351205247;CEFALEXINA;;
143810118;25351018416;CEFALEXINA;;
167730356;25351670043;CEFALEXINA;;
102351100;25351058836;CEFALEXINA;;
167730401;25351055320;CEFALEXINA;;
183260227;25351707353;CEFALEXINA;;
102351370;25351045867;CEFALEXINA;;
120690032;25351034193;CEFALEXINA  MONOHIDRATADA;;
120690013;25025003012;CEFALEXINA MONOHIDRATADA;;
112080021;25000012281;CEFALEXINA MONOHIDRATADA;;
109710025;25000000929;CEFALEXINA MONOHIDRATADA;;
109980022;25000009416;CEFALEXINA MONOHIDRATADA;;
100430010;25991004598;CEFALEXINA MONOHIDRATADA;;
124510027;25000045336;CEFALEXINA MONOIDRATADA;;
105830777;25351739426;CEFALEXINA MONOIDRATADA;;
183260222;25351697003;CEFALEXINA MONOIDRATADA;;
118190171;25351614835;CEFALEXINA MONOIDRATADA;;
102351156;25351414873;CEFALEXINA MONOIDRATADA;;
118190191;25351847431;CEFALEXINA MONOIDRATADA;;
113430096;25000033550;CEFALEXOL;;
109170046;25000040589;CEFALINA;;
105730005;25991013808;CEFALIUM;;
105730728;25351375622;CEFALIUM ONE;;
105730069;25991012170;CEFALIV;;
102660125;25992018060;CEFALMED;;
104320027;25000002529;CEFALOL;;
104650237;25000006892;CEFALOL;;
113430161;25000031964;CEFALOSOL;;
114020022;25000021526;CEFALOSPIM;;
104970176;25000000912;CEFALOTIL;;
126030050;25000012401;CEFALOTINA;;
149160020;25992000304;CEFALOTINA;;
101810211;25000011838;CEFALOTINA BASE;;
102350346;25000002490;CEFALOTINA SODICA;;
103700097;25000000324;CEFALOTINA SODICA;;
103110057;25000025972;CEFALOTINA SODICA;;
100470239;25000010619;CEFALOTINA SODICA;;
106460112;25000021520;CEFALOTINA SODICA;;
105430124;25000032321;CEFALOTINA SODICA;;
102350445;25351007735;CEFALOTINA SODICA;;
112830019;25000013691;CEFALOTINA SODICA;;
104650041;25000001021;CEFALOTINA SODICA;;
100630240;25351937915;CEFALOTINA SODICA;;
100430729;25351010297;CEFALOTINA SÓDICA;;
151670006;25351202377;CEFALOTINA SÓDICA;;
114020038;25351401256;CEFALOTINA SÓDICA;;
103110134;25351640036;CEFALOTINA SÓDICA;;
189000045;25351370717;CEFALOTINA SÓDICA;;
116370100;25351323700;CEFALOTINA SÓDICA;;
100410215;25351936256;CEFALOTINA SÓDICA;;
110860053;25000002175;CEFALOX;;
101800108;25991009958;CEFAMOX;;
105770130;25000017494;CEFANAL;;
103700538;25351690628;CEFANAXIL;;
102940122;25351004411;CEFANID;;
104650487;25351269962;CEFANID;;
172870383;25351275020;CEFANID;;
155840347;25351555612;CEFANID;;
155840471;25351542589;CEFANID;;
102700056;25000006516;CEFARISTON;;
189000038;25351382101;CEFARISTON;;
116370110;25351324980;CEFARISTON;;
108580151;25000040988;CEFAX;;
104080027;25000009673;CEFAXITIN;;
102700090;25000010791;CEFAXON;;
100630138;25000025157;CEFAZIMA;;
100430635;25000009939;CEFAZOL;;
101800262;25000001437;CEFAZOLINA;;
126030012;25000012395;CEFAZOLINA SODICA;;
102350538;25351005191;CEFAZOLINA SODICA;;
115600142;25351004174;CEFAZOLINA SODICA;;
100430725;25351013772;CEFAZOLINA SÓDICA;;
151670003;25351202371;CEFAZOLINA SÓDICA;;
114020033;25351055308;CEFAZOLINA SÓDICA;;
123520178;25351161398;CEFAZOLINA SÓDICA;;
104971340;25351300002;CEFAZOLINA SÓDICA;;
155620029;25351155020;CEFAZOLINA SÓDICA;;
100410198;25351936181;CEFAZOLINA SÓDICA;;
112830066;25000040500;CEFAZOTAN;;
104920172;25351036922;CEFELIC;;
104920212;25351723696;CEFELIC;;
120690031;25351018845;CEFEMAX;;
102010057;25351006530;CEFEPIMA;;
107140170;25000013648;CEFEPIME;;
112830049;25000011260;CEFEPITAX;;
103700274;25000021523;CEFEXIL;;
120190012;25000017220;CEFEXINA;;
112830027;25000016465;CEFITAMAX;;
103700146;25000021521;CEFIXIMA;;
102010051;25000004848;CEFIXIMA;;
118620029;25000000499;CEFIXIMA;;
105730256;25000002727;CEFIXIMA;;
104970212;25000020987;CEFIXIMA  ANIDRA;;
106460097;25000002037;CEFIXIMA ANIDRA;;
104080035;25000023078;CEFIXIN;;
103920076;25000018526;CEFLAC;;
137640011;25351005966;CEFLEN;;
188300011;25351329938;CEFLEN;;
104041937;25000025280;CEFLEXIN;;
103700292;25000021524;CEFNAT;;
104650145;25000025739;CEFODIZIMA SODICA;;
106460089;25000026735;CEFODIZIMA SODICA;;
104970246;25000006885;CEFOPER;;
104650141;25000025725;CEFOPERAZONA SODICA;;
103700202;25000006777;CEFOPERAZONA SODICA;;
106460135;25000020494;CEFOPERAZONA SODICA;;
104970163;25000020913;CEFORAN;;
123610017;25000029378;CEFORAN;;
114020014;25000009401;CEFORAX;;
102270029;25000020524;CEFORTE;;
112830023;25000016464;CEFOTAMAX;;
124870007;25025035129;CEFOTAXIMA;;
137640006;25351022074;CEFOTAXIMA;;
106460073;25000025254;CEFOTAXIMA SODICA;;
127110001;25000011287;CEFOTAXIMA SODICA;;
125760008;25000012908;CEFOTAXIMA SODICA;;
100430708;25351002429;CEFOTAXIMA SODICA;;
126030051;25000012402;CEFOTAXIMA SODICA;;
115600116;25351004170;CEFOTAXIMA SODICA;;
142770006;25351006647;CEFOTAXIMA SODICA;;
123520043;25351016228;CEFOTAXIMA SÓDICA;;
151670005;25351202381;CEFOTAXIMA SÓDICA;;
100630182;25000019935;CEFOTAXINA;;
114020025;25000009419;CEFOX;;
104080077;25000007145;CEFOXAN;;
104080076;25000022022;CEFOXIN;;
102351099;25351058831;CEFOXIT;;
112830031;25000003238;CEFOXITINA  SODICA;;
101610057;25000022468;CEFOXITINA SODICA;;
100430558;25000007644;CEFOXITINA SODICA;;
110390140;25000010761;CEFOXITINA SODICA;;
102350416;25000009964;CEFOXITINA SODICA;;
100630175;25000011136;CEFOXITINA SODICA;;
100630183;25000020171;CEFOXITINA SODICA;;
100430707;25351002428;CEFOXITINA SODICA;;
104970205;25000022877;CEFOXITINA SODICA;;
189000048;25351014586;CEFOXITINA SÓDICA;;
116370123;25351325216;CEFOXITINA SÓDICA;;
112830057;25000011258;CEFPIMAX;;
114020017;25000021528;CEFPIROMA;;
123520096;25351003576;CEFPODOXIMA PROXETIL;;
123520095;25351003579;CEFPODOXIMA PROXETIL;;
104540162;25000010940;CEFPODOXIMA PROXETIL (EQUIVALENTE A 100 MG DE CEFPODOXIMA);;
103700295;25000020949;CEFPROL;;
113000406;25000010514;CEFROM;;
112830021;25000003237;CEFTACSIN;;
114020007;25000009411;CEFTAFOR;;
100410208;25351936306;CEFTAFOR;;
126030017;25000012405;CEFTANORTH;;
112130189;25000009414;CEFTAZIDIMA;;
131040002;25000000570;CEFTAZIDIMA;;
107140200;25000040881;CEFTAZIDIMA;;
100630184;25000019943;CEFTAZIDIMA;;
100430726;25351013023;CEFTAZIDIMA;;
120690004;25025005714;CEFTAZIDIMA;;
102350546;25000019263;CEFTAZIDIMA;;
104650341;25000009987;CEFTAZIDIMA;;
151670010;25351003281;CEFTAZIDIMA;;
123520181;25351220280;CEFTAZIDIMA;;
142770004;25351006645;CEFTAZIDIMA PENTAHIDRATADA;;
103110138;25351269732;CEFTAZIDIMA PENTAIDRATADA;;
172230006;25351560844;CEFTAZIDIMA PENTAIDRATADA;;
102700081;25000022979;CEFTAZIDON;;
189000022;25351382464;CEFTAZIDON;;
116370080;25351325039;CEFTAZIDON;;
103700181;25000028436;CEFTEN;;
105830930;25351703458;CEFTFENPRO LP;;
103940434;25000026492;CEFTIBUTEN;;
102700085;25000022976;CEFTON;;
189000023;25351382494;CEFTON;;
116370087;25351329545;CEFTON;;
104970248;25000010982;CEFTRAT;;
102350350;25000018411;CEFTRIAX;;
135690622;25351656351;CEFTRIAX;;
101610060;25000022466;CEFTRIAXONA;;
107140168;25000007163;CEFTRIAXONA;;
125660012;25000012918;CEFTRIAXONA;;
124870005;25025001855;CEFTRIAXONA;;
104080065;25000014174;CEFTRIAXONA;;
105430126;25000032320;CEFTRIAXONA;;
131040004;25000000579;CEFTRIAXONA;;
115600138;25351004180;CEFTRIAXONA DISSODICA;;
110130243;25351072963;CEFTRIAXONA DISSÓDICA;;
103110145;25351538934;CEFTRIAXONA DISSÓDICA;;
172230008;25351560732;CEFTRIAXONA DISSÓDICA;;
125760006;25000012906;CEFTRIAXONA SODICA;;
102350450;25351008453;CEFTRIAXONA SODICA;;
108580221;25351024834;CEFTRIAXONA SODICA;;
104650398;25351007692;CEFTRIAXONA SODICA;;
123520042;25351016225;CEFTRIAXONA SÓDICA;;
100680165;25351018937;CEFTRIAXONA SÓDICA;;
151670009;25351216192;CEFTRIAXONA SÓDICA;;
123520179;25351129619;CEFTRIAXONA SÓDICA;;
171060010;25351769955;CEFTRIAXONA SÓDICA;;
114020024;25000004367;CEFTRIONA;;
100410189;25351936153;CEFTRIONA;;
126030046;25000012391;CEFUNORTH;;
104080064;25000029866;CEFURAM;;
112830050;25000019080;CEFUROMAX;;
131340008;25000033151;CEFUROXIMA AXETIL;;
112130192;25000020788;CEFUROXIMA SODICA;;
100430781;25351029432;CEFUROXIMA SODICA;;
100680974;25351071693;CEFUROXIMA SODICA;;
151670013;25351016252;CEFUROXIMA SÓDICA;;
100470451;25351115399;CEFUROXIMA SÓDICA;;
155840599;25351963905;CEFUROXIMA SÓDICA;;
101800155;25000002237;CEFZIL;;
110130023;25000006774;CEGLEN;;
110130246;25351005751;CEGLEN ZINCO;;
103720268;25351788963;CEL;;
108970038;25351194313;CELAFLEX;;
110130254;25351153497;CELAMINA;;
112600096;25000017016;CELANCE;;
100890345;25351216518;CELAPRAM;;
103700602;25351425809;CELARTRIT;;
102160135;25351025925;CELEBRA;;
121100411;25351099867;CELEBRA;;
102160269;25351190544;CELEBRA;;
188300086;25351574161;CELEBRA;;
101550218;25000020161;CELECOXIB;;
123890084;25000028536;CELECOXIB;;
137640041;25351039858;CELECOXIB;;
150870004;25351015675;CELECOXIB;;
102160232;25351411344;CELECOXIBE;;
103700598;25351425826;CELECOXIBE;;
121100307;25351411351;CELECOXIBE;;
142570081;25351169283;CELEDEX;;
142770026;25351000752;CELEMIN TM - 10 POLIAMINOÁCIDOS;;
142770012;25351195504;CELEMIN TM 10 PLUS;;
142770019;25351195718;CELEMIN TM 5 S;;
142770031;25351195682;CELEMIN TM 5-S-E;;
142770017;25351258612;CELEMIN TM HEPA 5% E 8%;;
142770016;25351258013;CELEMIN TM NEPHRO 5% E 7%;;
142770013;25351177689;CELEPID MCT-LCT;;
142770011;25351091802;CELEPID TM;;
102350584;25351210731;CELERG;;
167730254;25351667411;CELERG;;
102350607;25351213647;CELERGIN;;
100930017;25992001006;CELESTAMINE;;
172870482;25351273464;CELESTAMINE;;
178170783;25351268908;CELESTAMINE;;
103700273;25000026091;CELESTAN;;
100930020;25992001703;CELESTONE;;
172870524;25351269214;CELESTONE;;
178170785;25351261829;CELESTONE;;
100930123;25000005230;CELESTONE SOLUSPAN;;
172870523;25351269122;CELESTONE SOLUSPAN;;
178170775;25351233937;CELESTONE SOLUSPAN;;
104971142;25000018743;CELESTRAT;;
154230038;25351011289;CELETIL;;
102030041;25001018108;CELINAX;;
137640098;25351062877;CELINAX;;
121170115;25000012991;CELIP;;
105730316;25351055330;CELIP;;
105830080;25001007977;CELLAFORT;;
112280001;25000048948;CELLASENE;;
101000539;25000023446;CELLCEPT;;
142570048;25351040022;CELLENAX;;
137640026;25000055124;CELLEXINA;;
118600026;25351017442;CELLITUM;;
137640001;25351022076;CELLOZINA;;
188300005;25351329958;CELLOZINA;;
137640008;25000055106;CELLTRIAXON;;
188300016;25351329946;CELLTRIAXON;;
154000001;25351204540;CELLUFAN  VITA;;
101470140;25000017301;CELLUFRESH;;
132650002;25351013728;CELLUNON;;
102350271;25001005661;CELOCORT;;
167730172;25351656867;CELOCORT;;
105830059;25991001891;CELOCORTIN;;
137640020;25000055123;CELOVAN;;
110220007;25351035142;CELOX;;
137640017;25351024848;CELOZIX;;
137640014;25000055107;CELOZOL;;
102160217;25351043788;CELSENTRI;;
101070283;25351196050;CELSENTRI;;
100630189;25351025115;CEMAX;;
167730019;25351105691;CENEVIT;;
167730167;25351416870;CENEVIT ARG;;
167730032;25351652451;CENEVIT ZINCO;;
126090145;25351067926;CENTELA AMAZON ERVAS;;
137070013;25351023138;CENTELA FLORA MEDICINAL;;
155590922;25351043175;CENTELA FLORA MEDICINAL;;
101000544;25001009835;CENTELHA ASIATICA;;
123970020;25000002361;CENTELLA  ORIENT;;
112700019;25000006865;CENTELLA ASIATICA;;
100663380;25351020007;CENTELLA ASIATICA (L.) URBAN;;
120090015;25351024439;CENTELLA BIONATUS;;
145010008;25351060892;CENTELLA BRASMED;;
118600015;25023137438;CENTELLA HERBARIUM;;
118600079;25351002190;CENTELLA HERBARIUM;;
112700029;25000006865;CENTELLA VIT;;
104650390;25000033899;CENTROTABS;;
172870322;25351266148;CENTROTABS;;
155840266;25351566322;CENTROTABS;;
120190116;25000019148;CENTROVIT;;
121100097;25991011583;CENTRUM;;
121100268;25351109201;CENTRUM;;
121100108;25000035923;CENTRUM SILVER;;
101710098;25000017608;CEPA DE BCG;;
113000176;25991007876;CEPACAÍNA;;
105760126;25351130651;CEPHALIX;;
177940037;25351421710;CEPLUS;;
126750293;25351167355;CEPLUVITIN;;
126750300;25351209062;CEPLUVITIN ARG;;
120600006;25000015924;CEPON;;
112830053;25000019079;CEPOPEMAX;;
100250013;25992007825;CEPOREXIN;;
103900118;25000040788;CEPRIX;;
104650146;25000025729;CEPROFEN;;
172870267;25351257022;CEPROFEN;;
155840334;25351541610;CEPROFEN;;
103920122;25000016465;CEPRONID;;
101710089;25000034171;CERAZETTE;;
104040147;25991013978;CEREBREX;;
128420009;25000012267;CEREBRUM COMPOSITUM;;
155890007;25351061179;CEREMIL;;
105730777;25351639085;CEREMIL;;
132490003;25000034274;CERETEC;;
103940540;25351493093;CERETEC;;
172870410;25351334228;CERETEC;;
178170096;25351653217;CERETEC;;
103940548;25351502287;CERETEC ESTABILIZADO;;
172870414;25351332719;CERETEC ESTABILIZADO;;
178170100;25351653237;CERETEC ESTABILIZADO;;
105760008;25991009338;CEREUS BRASILIENIS;;
125430014;25351188512;CEREZYME;;
113001190;25351172402;CEREZYME;;
183260345;25351190141;CEREZYME;;
121170116;25000021091;CERIVASTATINA;;
106830093;25000030030;CERNE-12;;
104400218;25351387595;CERTARA;;
104400219;25351387597;CERTARA;;
100680959;25351189500;CERTICAN;;
108580040;25992001541;CERTUSS;;
100230025;25992010661;CERUMIN;;
100681116;25351660134;CERUMIN;;
101070267;25351206050;CERVARIX;;
122140036;25351027216;CERVIDIL;;
102470014;25992004497;CESSA VERMES;;
102470015;25992013060;CESSAOTITE;;
104770002;25001007429;CESSATOSSE;;
100890012;25991005267;CESTOX;;
117170042;25000000853;CETACONAL;;
154230076;25351198244;CETADEX;;
104041943;25000023712;CETAFRIN;;
172870465;25351515505;CETAFRIN;;
105040031;25000000942;CETALOM;;
121170117;25000017095;CETAMIUM;;
105730311;25351067158;CETAMIUM;;
105820004;25000021970;CETAMOL;;
103940416;25000008588;CETARD;;
154230077;25351216579;CETATEN-N;;
104970174;25000001918;CETAZ;;
114020006;25000004379;CETAZIMA;;
100410209;25351936254;CETAZIMA;;
100470319;25351006385;CETIHEXAL;;
101070298;25351344915;CETIKLINE;;
102350214;25992017328;CETILPIRIDINIO;;
104650410;25000035381;CETILPLEX;;
172870178;25351246252;CETILPLEX;;
155840185;25351555091;CETILPLEX;;
103940420;25000006159;CETIRIZINA;;
118610040;25000009186;CETIRIZINA;;
103700520;25351265376;CETIRTEC;;
103940472;25992016557;CETIVA AE;;
172870089;25351328550;CETIVA AE;;
178170076;25351014595;CETIVA AE;;
102940057;25000004709;CETIVIT;;
105770132;25000018085;CETIZIN;;
105770162;25000012464;CETOBETA;;
105750115;25351573478;CETOBETA;;
104400180;25351126136;CETOBETA;;
102470017;25992008866;CETOBÊ;;
113430070;25000000883;CETOCOL;;
103110061;25000028313;CETOCONAL;;
118190028;25000021645;CETOCONALAB;;
101910110;25001013778;CETOCONAZOL;;
101160085;25000008056;CETOCONAZOL;;
123520013;25000004504;CETOCONAZOL;;
103880027;25000015720;CETOCONAZOL;;
103700162;25000021775;CETOCONAZOL;;
110860011;25000029304;CETOCONAZOL;;
118620026;25000037188;CETOCONAZOL;;
125660022;25000023775;CETOCONAZOL;;
135320001;25016001183;CETOCONAZOL;;
103640043;25000000895;CETOCONAZOL;;
103700278;25000000814;CETOCONAZOL;;
135480066;25001002251;CETOCONAZOL;;
102350442;25000054575;CETOCONAZOL;;
102350459;25351013435;CETOCONAZOL;;
106460147;25000003099;CETOCONAZOL;;
102350477;25351022069;CETOCONAZOL;;
104650306;25351022014;CETOCONAZOL;;
102270027;25000016573;CETOCONAZOL;;
120190053;25000023580;CETOCONAZOL;;
116540005;25351030538;CETOCONAZOL;;
102980280;25351015271;CETOCONAZOL;;
102980294;25351024817;CETOCONAZOL;;
123520077;25351015152;CETOCONAZOL;;
111250019;25351020280;CETOCONAZOL;;
112830072;25351026747;CETOCONAZOL;;
101810382;25351005512;CETOCONAZOL;;
142570018;25351034748;CETOCONAZOL;;
110330012;25351036372;CETOCONAZOL;;
125680055;25351172258;CETOCONAZOL;;
146950040;25351007602;CETOCONAZOL;;
101810424;25351212017;CETOCONAZOL;;
146680020;25351037751;CETOCONAZOL;;
126750025;25351215839;CETOCONAZOL;;
101810433;25351012865;CETOCONAZOL;;
104650388;25351047105;CETOCONAZOL;;
105830320;25351035804;CETOCONAZOL;;
135690278;25351305007;CETOCONAZOL;;
143810097;25351222279;CETOCONAZOL;;
112130369;25351344173;CETOCONAZOL;;
105830470;25351266771;CETOCONAZOL;;
135690344;25351266034;CETOCONAZOL;;
113430131;25351410122;CETOCONAZOL;;
141070058;25351067276;CETOCONAZOL;;
143810105;25351095417;CETOCONAZOL;;
104041989;25351292137;CETOCONAZOL;;
104041991;25351294822;CETOCONAZOL;;
112130412;25351246277;CETOCONAZOL;;
105730393;25351246163;CETOCONAZOL;;
172870258;25351221744;CETOCONAZOL;;
172870321;25351223925;CETOCONAZOL;;
167730206;25351661823;CETOCONAZOL;;
167730217;25351661793;CETOCONAZOL;;
100470493;25351376817;CETOCONAZOL;;
147610020;25351169481;CETOCONAZOL;;
155840089;25351534846;CETOCONAZOL;;
155840157;25351535517;CETOCONAZOL;;
172870446;25351515777;CETOCONAZOL;;
118190135;25351235915;CETOCONAZOL;;
183260093;25351677959;CETOCONAZOL;;
183260094;25351679520;CETOCONAZOL;;
183260095;25351688786;CETOCONAZOL;;
104810094;25351623041;CETOCONAZOL;;
143810175;25351759381;CETOCONAZOL;;
104810121;25351971483;CETOCONAZOL;;
155840513;25351416523;CETOCONAZOL;;
105830892;25351513704;CETOCONAZOL;;
126750277;25351452807;CETOCONAZOL;;
167730547;25351499399;CETOCONAZOL;;
105730629;25351856346;CETOCONAZOL;;
105730650;25351856329;CETOCONAZOL;;
167730618;25351511507;CETOCONAZOL;;
105830956;25351499387;CETOCONAZOL;;
101810383;25351006701;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
100430797;25351167420;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
100430798;25351167415;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
102350591;25351204798;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
102350592;25351204795;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
125680120;25351127126;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
125680121;25351162222;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
123520175;25351046723;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
103940510;25351079319;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
103940519;25351060265;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
105830465;25351215114;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
135690339;25351215056;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
126750097;25351340862;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
126750105;25351339033;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
103700496;25351096330;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
155840046;25351455961;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
167730248;25351661712;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
183260096;25351679427;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA;;
100430820;25351204814;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
100430821;25351193196;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
101810421;25351205465;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
102350582;25351204513;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
102350583;25351204520;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
105830292;25351022285;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
105830293;25351023601;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
103700464;25351105741;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
103940520;25351060288;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
125680132;25351253648;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
135690341;25351252004;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
126750070;25351338287;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
126750087;25351341877;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
155840049;25351454569;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
167730249;25351661732;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
105710149;25351622440;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
183260170;25351683031;CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA;;
125680133;25351209086;CETOCONAZOL+ DIPROPIONATO DE BETAMETASONA+ SULFATO DE NEOMICINA;;
